phone_id,phone_number,phone_type,owner_person_id,service_provider,status,case_id
PH05230,+91-7173242623,Mobile,P06743,Jio,Active,C0492
PH05231,+91-8311200555,Mobile,P06746,BSNL,Active,C0492
PH05232,+91-9549788978,Landline,P06747,Airtel,Inactive,C0493
PH05233,+91-8914305291,Mobile,P06751,BSNL,Active,C0493
PH05234,+91-7455728793,Landline,P06752,Jio,Active,C0493
PH05235,+91-9302505674,Mobile,P06754,Vi,Active,C0493
PH05236,+91-9153821976,Mobile,P06756,Vi,Active,C0493
PH05237,+91-7180497863,Mobile,P06757,BSNL,Active,C0493
PH05238,+91-8459785089,Landline,P06759,Airtel,Active,C0493
PH05239,+91-8826587114,Mobile,P06760,Vi,Active,C0493
PH05240,+91-8561095023,Mobile,P06761,BSNL,Active,C0493
PH05241,+91-8542976587,Mobile,P06761,Airtel,Active,C0493
PH05242,+91-7390430377,Mobile,P06762,MetroWave Communications,Active,C0493
PH05243,+91-7250402354,Mobile,P06763,BSNL,Active,C0493
PH05244,+91-7978245316,Mobile,P06764,MetroWave Communications,Active,C0493
PH05245,+91-8075791202,Mobile,P06765,MetroWave Communications,Active,C0493
PH05246,+91-8293830234,Mobile,P06767,Airtel,Active,C0493
PH05247,+91-9437010111,Mobile,P06768,BSNL,Active,C0493
PH05248,+91-8383335864,Mobile,P06769,Airtel,Active,C0494
PH05249,+91-9345531232,Mobile,P06770,BSNL,Active,C0494
PH05250,+91-8722266174,Mobile,P06771,Airtel,Inactive,C0494
PH05251,+91-7301588095,Mobile,P00873,Airtel,Active,C0495
PH05252,+91-8105210653,Mobile,P06773,Vi,Active,C0495
PH05253,+91-7631921953,Mobile,P06775,Vi,Active,C0496
PH05254,+91-8170781270,Mobile,P06776,MetroWave Communications,Active,C0496
PH05255,+91-9906498054,Mobile,P06777,Jio,Active,C0496
PH05256,+91-8530579349,Mobile,P06777,Vi,Active,C0496
PH05257,+91-8302926248,Mobile,P06778,Vi,Active,C0496
PH05258,+91-8022056183,Mobile,P06779,Jio,Active,C0496
PH05259,+91-8320785882,Mobile,P06780,BSNL,Inactive,C0496
PH05260,+91-9510978745,Mobile,P06781,MetroWave Communications,Active,C0496
PH05261,+91-7129270878,Mobile,P06781,BSNL,Active,C0496
PH05262,+91-8146536161,Mobile,P06782,Jio,Active,C0496
PH05263,+91-9895304402,Mobile,P06784,Jio,Active,C0496
PH05264,+91-8795171228,Mobile,P06784,Airtel,Active,C0496
PH05265,+91-9540279896,Mobile,P06785,BSNL,Active,C0496
PH05266,+91-9035375965,Mobile,P06786,Vi,Inactive,C0496
PH05267,+91-9637275406,Mobile,P06787,BSNL,Active,C0496
PH05268,+91-8273879487,Mobile,P06788,Vi,Active,C0496
PH05269,+91-8293335960,Mobile,P06790,BSNL,Active,C0496
PH05270,+91-8203766773,Mobile,P06793,Jio,Active,C0496
PH05271,+91-7834782006,Mobile,P06794,Vi,Active,C0496
PH05272,+91-7191285624,Landline,P06795,MetroWave Communications,Active,C0496
PH05273,+91-9724975665,Landline,P06796,Vi,Active,C0496
PH05274,+91-8363840557,Mobile,P06797,Airtel,Active,C0496
PH05275,+91-9775781396,Mobile,P06798,Jio,Active,C0496
PH05276,+91-8302877135,Mobile,P06799,Airtel,Active,C0496
PH05277,+91-8712953536,Mobile,P06800,Vi,Active,C0496
PH05278,+91-8832865016,Mobile,P06802,Vi,Active,C0496
PH05279,+91-9578755563,Mobile,P06804,BSNL,Active,C0496
PH05280,+91-9938150470,Mobile,P06805,Vi,Active,C0496
PH05281,+91-8816727959,Mobile,P06806,Vi,Active,C0496
PH05282,+91-8286788854,Mobile,P06807,Jio,Active,C0496
PH05283,+91-9581207366,Mobile,P06807,BSNL,Active,C0496
PH05284,+91-7184763711,Mobile,P06809,BSNL,Active,C0497
PH05285,+91-7629752307,Mobile,P06809,Jio,Active,C0497
PH05286,+91-8304936549,Mobile,P06810,BSNL,Active,C0497
PH05287,+91-8052069287,Mobile,P06813,Vi,Active,C0498
PH05288,+91-7256144168,Mobile,P06813,BSNL,Active,C0498
PH05289,+91-8728530383,Mobile,P06815,Vi,Active,C0498
PH05290,+91-7623555749,Mobile,P06816,Airtel,Active,C0498
PH05291,+91-7409624459,Mobile,P06817,Airtel,Active,C0498
PH05292,+91-8416808796,Mobile,P06819,MetroWave Communications,Active,C0498
PH05293,+91-8102180781,Mobile,P06820,Jio,Active,C0498
PH05294,+91-7256415441,Mobile,P06823,Vi,Active,C0498
PH05295,+91-7750817258,Mobile,P06825,Jio,Active,C0498
PH05296,+91-8442744400,Mobile,P06826,BSNL,Active,C0498
PH05297,+91-7410143291,Mobile,P06828,BSNL,Active,C0498
PH05298,+91-7111932398,Mobile,P06829,Airtel,Active,C0499
PH05299,+91-9431616946,Mobile,P06830,MetroWave Communications,Active,C0499
PH05300,+91-9251795544,Mobile,P06831,Airtel,Active,C0499
PH05301,+91-8497355613,Mobile,P06831,Vi,Active,C0499
PH05302,+91-9766919175,Landline,P06832,Jio,Active,C0499
PH05303,+91-7393826440,Mobile,P06833,Vi,Active,C0499
PH05304,+91-8933559651,Mobile,P06834,BSNL,Active,C0499
PH05305,+91-9218864813,Mobile,P06835,BSNL,Active,C0499
PH05306,+91-7100533818,Mobile,P06836,Jio,Active,C0499
PH05307,+91-9062735067,Mobile,P06839,BSNL,Active,C0499
PH05308,+91-8491840267,Mobile,P06841,BSNL,Active,C0499
PH05309,+91-8492044643,Mobile,P06842,BSNL,Active,C0499
PH05310,+91-9170709330,Mobile,P06844,Vi,Active,C0499
PH05311,+91-8443523883,Mobile,P06844,Vi,Active,C0499
PH05312,+91-8135715396,Mobile,P06845,Jio,Inactive,C0500
PH05313,+91-9654713832,Mobile,P06846,MetroWave Communications,Active,C0500
PH05314,+91-7252095574,Mobile,P06847,Jio,Active,C0500
PH05315,+91-8264471922,Mobile,P06852,Airtel,Active,C0500
PH05316,+91-9567922563,Mobile,P06853,Vi,Inactive,C0500
PH05317,+91-9435971318,Mobile,P06856,Airtel,Active,C0500
PH05318,+91-8845577707,Mobile,P06857,Vi,Active,C0500
PH05319,+91-7211264641,Mobile,P06858,BSNL,Active,C0500
PH05320,+91-9563666901,Mobile,P06860,Jio,Active,C0500
PH05321,+91-8908686588,Mobile,P06861,MetroWave Communications,Active,C0500
PH05322,+91-7099776806,Mobile,P06864,Jio,Active,C0500
PH05323,+91-9580477172,Mobile,P06865,BSNL,Active,C0500
PH05324,+91-8690789660,Mobile,P06866,MetroWave Communications,Inactive,C0500
PH05325,+91-8571515741,Mobile,P06702,Vi,Active,C0501
PH05326,+91-7034303349,Mobile,P06869,Jio,Active,C0501
PH05327,+91-8991026487,Landline,P06873,Airtel,Active,C0501
PH05328,+91-7217134599,Mobile,P06878,Vi,Active,C0502
PH05329,+91-8110954430,Mobile,P06879,Jio,Active,C0503
PH05330,+91-9778742132,Mobile,P06880,Jio,Active,C0503
PH05331,+91-9415648040,Mobile,P06883,Vi,Active,C0504
PH05332,+91-9154340549,Mobile,P06884,Vi,Active,C0504
PH05333,+91-7023682876,Mobile,P06886,MetroWave Communications,Active,C0504
PH05334,+91-7624361125,Mobile,P06886,Jio,Active,C0504
PH05335,+91-7541975104,Mobile,P06888,Jio,Active,C0504
PH05336,+91-7278985544,Mobile,P06890,Jio,Inactive,C0504
PH05337,+91-9386110144,Mobile,P06891,Jio,Active,C0504
PH05338,+91-8806253184,Landline,P06892,Vi,Active,C0504
PH05339,+91-9915680907,Mobile,P06893,BSNL,Inactive,C0504
PH05340,+91-9237481369,Mobile,P06897,Airtel,Active,C0504
PH05341,+91-7028957875,Mobile,P06898,MetroWave Communications,Active,C0504
PH05342,+91-8678734253,Mobile,P06899,Airtel,Active,C0504
PH05343,+91-7668376671,Mobile,P06900,MetroWave Communications,Active,C0504
PH05344,+91-7512327765,Mobile,P06901,MetroWave Communications,Active,C0504
PH05345,+91-8494714565,Mobile,P06902,Vi,Inactive,C0504
PH05346,+91-7997495656,Mobile,P06903,Vi,Active,C0504
PH05347,+91-7837717875,Mobile,P06905,Vi,Active,C0504
PH05348,+91-9878469068,Mobile,P06909,BSNL,Active,C0504
PH05349,+91-7292303603,Mobile,P06917,BSNL,Active,C0505
PH05350,+91-7725307716,Mobile,P06918,Vi,Active,C0505
PH05351,+91-8718941361,Mobile,P06920,BSNL,Active,C0505
PH05352,+91-7643574340,Mobile,P06921,BSNL,Active,C0505
PH05353,+91-9821065127,Mobile,P06921,Airtel,Active,C0505
PH05354,+91-9447944210,Mobile,P06922,MetroWave Communications,Active,C0506
PH05355,+91-9978642369,Mobile,P06923,BSNL,Active,C0506
PH05356,+91-7124424135,Mobile,P06924,Jio,Active,C0506
PH05357,+91-9229097197,Mobile,P06925,Vi,Active,C0506
PH05358,+91-8436791237,Mobile,P06926,MetroWave Communications,Active,C0506
PH05359,+91-9447249920,Mobile,P06928,Airtel,Active,C0506
PH05360,+91-9905593596,Mobile,P06929,Airtel,Active,C0506
PH05361,+91-8651320182,Mobile,P06930,MetroWave Communications,Active,C0507
PH05362,+91-7932927377,Mobile,P06931,Airtel,Active,C0507
PH05363,+91-7591071484,Mobile,P06932,BSNL,Active,C0508
PH05364,+91-7640398133,Mobile,P06933,BSNL,Active,C0509
PH05365,+91-7030259868,Mobile,P06934,BSNL,Inactive,C0509
PH05366,+91-9736766835,Mobile,P06935,BSNL,Active,C0509
PH05367,+91-8529619089,Mobile,P06936,MetroWave Communications,Active,C0509
PH05368,+91-7353534996,Mobile,P06937,BSNL,Active,C0509
PH05369,+91-9043922492,Mobile,P06938,BSNL,Active,C0509
PH05370,+91-7095961549,Mobile,P06939,Airtel,Active,C0509
PH05371,+91-9627521149,Mobile,P06940,Jio,Active,C0509
PH05372,+91-9040382524,Mobile,P06941,Airtel,Active,C0509
PH05373,+91-7903191756,Mobile,P06942,Jio,Active,C0509
PH05374,+91-7508546269,Mobile,P06944,Jio,Inactive,C0509
PH05375,+91-9210399870,Mobile,P06945,BSNL,Active,C0509
PH05376,+91-8116792318,Mobile,P06946,Airtel,Active,C0509
PH05377,+91-9635305211,Mobile,P06947,MetroWave Communications,Active,C0509
PH05378,+91-8004851078,Mobile,P06947,Airtel,Active,C0509
PH05379,+91-8851597162,Landline,P06948,Airtel,Active,C0509
PH05380,+91-7465935577,Mobile,P06951,MetroWave Communications,Active,C0510
PH05381,+91-7333663636,Mobile,P06951,Airtel,Active,C0510
PH05382,+91-9144150058,Mobile,P06953,Vi,Active,C0510
PH05383,+91-9348732839,Mobile,P06954,Vi,Active,C0510
PH05384,+91-8146300632,Mobile,P06954,Airtel,Inactive,C0510
PH05385,+91-7473106679,Mobile,P06955,MetroWave Communications,Active,C0510
PH05386,+91-9110307307,Mobile,P06955,Airtel,Active,C0510
PH05387,+91-9285475313,Mobile,P06956,Vi,Active,C0510
PH05388,+91-7783162389,Mobile,P06958,Vi,Active,C0511
PH05389,+91-9917769920,Mobile,P06959,BSNL,Active,C0511
PH05390,+91-8747756542,Mobile,P06960,Airtel,Active,C0511
PH05391,+91-8765141484,Mobile,P06960,Vi,Active,C0511
PH05392,+91-7020400091,Mobile,P06961,Vi,Inactive,C0511
PH05393,+91-8566376112,Mobile,P06963,Jio,Active,C0511
PH05394,+91-9967078086,Landline,P06964,Airtel,Active,C0511
PH05395,+91-8507443940,Mobile,P06965,MetroWave Communications,Inactive,C0511
PH05396,+91-8469205511,Mobile,P06966,Jio,Inactive,C0511
PH05397,+91-8920128102,Mobile,P06966,BSNL,Active,C0511
PH05398,+91-9764582772,Mobile,P06967,BSNL,Active,C0511
PH05399,+91-7484852296,Mobile,P06969,Airtel,Active,C0511
PH05400,+91-8598583824,Mobile,P06970,Airtel,Active,C0511
PH05401,+91-7470444136,Mobile,P06971,Airtel,Active,C0511
PH05402,+91-7122163782,Mobile,P06972,Airtel,Inactive,C0511
PH05403,+91-7379235073,Mobile,P06973,Vi,Active,C0511
PH05404,+91-9131566186,Mobile,P06975,Airtel,Active,C0511
PH05405,+91-8804661172,Mobile,P06976,Jio,Active,C0511
PH05406,+91-9091577130,Mobile,P06976,Airtel,Active,C0511
PH05407,+91-8647080456,Mobile,P06978,Jio,Inactive,C0511
PH05408,+91-8324089585,Mobile,P06979,BSNL,Inactive,C0511
PH05409,+91-9290926266,Landline,P06981,Jio,Inactive,C0511
PH05410,+91-7004183655,Mobile,P06982,Jio,Active,C0511
PH05411,+91-9972483138,Mobile,P06983,BSNL,Active,C0511
PH05412,+91-8956409620,Mobile,P06987,BSNL,Active,C0511
PH05413,+91-8411177849,Mobile,P06988,Jio,Active,C0511
PH05414,+91-7883291728,Mobile,P06990,Airtel,Inactive,C0511
PH05415,+91-9520834821,Landline,P06990,MetroWave Communications,Active,C0511
PH05416,+91-9935687244,Mobile,P06991,Airtel,Active,C0511
PH05417,+91-9622013094,Mobile,P06992,Jio,Inactive,C0511
PH05418,+91-8312400818,Mobile,P06993,BSNL,Active,C0511
PH05419,+91-8721891455,Mobile,P06995,Jio,Inactive,C0511
PH05420,+91-8927079896,Mobile,P06996,MetroWave Communications,Active,C0511
PH05421,+91-8968951175,Mobile,P07000,BSNL,Active,C0511
PH05422,+91-9654337935,Mobile,P07001,Vi,Active,C0511
PH05423,+91-8872438957,Mobile,P07002,Vi,Inactive,C0511
PH05424,+91-8844972612,Mobile,P07003,Airtel,Active,C0512
PH05425,+91-9089507037,Landline,P07004,BSNL,Active,C0512
PH05426,+91-8367869608,Mobile,P07005,Airtel,Active,C0512
PH05427,+91-9368484138,Mobile,P07009,Jio,Active,C0512
PH05428,+91-9158691144,Mobile,P07011,MetroWave Communications,Active,C0512
PH05429,+91-9822440936,Landline,P07011,BSNL,Active,C0512
PH05430,+91-7597281068,Mobile,P07012,MetroWave Communications,Active,C0512
PH05431,+91-9042760552,Mobile,P07018,Jio,Active,C0512
PH05432,+91-7263326044,Mobile,P07019,Vi,Active,C0512
PH05433,+91-7721212580,Mobile,P07020,BSNL,Active,C0512
PH05434,+91-7208746653,Mobile,P07021,Jio,Active,C0512
PH05435,+91-7706069925,Mobile,P07022,BSNL,Active,C0512
PH05436,+91-7739920573,Mobile,P07023,Vi,Active,C0512
PH05437,+91-9224808687,Mobile,P07023,Airtel,Inactive,C0512
PH05438,+91-9318051177,Mobile,P07024,Vi,Active,C0513
PH05439,+91-8419959233,Mobile,P07026,Vi,Active,C0513
PH05440,+91-7896007575,Mobile,P07027,Airtel,Active,C0513
PH05441,+91-7543877311,Mobile,P07028,Airtel,Active,C0513
PH05442,+91-9229240938,Mobile,P07029,MetroWave Communications,Inactive,C0513
PH05443,+91-7274414502,Mobile,P07030,Vi,Active,C0513
PH05444,+91-7463354080,Mobile,P07031,Jio,Active,C0513
PH05445,+91-8543159759,Mobile,P07033,BSNL,Active,C0513
PH05446,+91-7256494687,Landline,P04604,Airtel,Active,C0514
PH05447,+91-9830581889,Landline,P07034,Jio,Active,C0514
PH05448,+91-9456153536,Mobile,P07035,BSNL,Active,C0514
PH05449,+91-7327615808,Mobile,P07036,MetroWave Communications,Active,C0514
PH05450,+91-7921423949,Mobile,P07036,BSNL,Active,C0514
PH05451,+91-7188512782,Mobile,P07038,BSNL,Active,C0514
PH05452,+91-9742333178,Mobile,P07038,Airtel,Active,C0514
PH05453,+91-8984525262,Mobile,P07039,BSNL,Active,C0515
PH05454,+91-8205628857,Landline,P07045,BSNL,Active,C0515
PH05455,+91-8939892413,Mobile,P07045,Airtel,Active,C0515
PH05456,+91-8309221282,Mobile,P07046,Jio,Active,C0515
PH05457,+91-9781459254,Mobile,P07048,Jio,Active,C0515
PH05458,+91-9605690119,Mobile,P07049,MetroWave Communications,Active,C0515
PH05459,+91-8615902710,Mobile,P07051,BSNL,Active,C0515
PH05460,+91-7472466717,Mobile,P07052,Jio,Inactive,C0515
PH05461,+91-8308803597,Mobile,P07054,Airtel,Inactive,C0516
PH05462,+91-7668715972,Mobile,P07055,MetroWave Communications,Active,C0516
PH05463,+91-8996268500,Landline,P07055,Airtel,Active,C0516
PH05464,+91-9468479311,Mobile,P07056,Vi,Active,C0516
PH05465,+91-9625666575,Mobile,P07057,BSNL,Active,C0516
PH05466,+91-7406951774,Mobile,P07058,Vi,Active,C0516
PH05467,+91-9550500184,Mobile,P07059,MetroWave Communications,Active,C0517
PH05468,+91-8603673963,Mobile,P07060,Vi,Active,C0517
PH05469,+91-7956500580,Mobile,P07061,Vi,Active,C0517
PH05470,+91-7003029384,Mobile,P07062,Jio,Active,C0517
PH05471,+91-9805774079,Mobile,P07063,Jio,Inactive,C0517
PH05472,+91-9323623848,Mobile,P07065,Vi,Active,C0517
PH05473,+91-7685902424,Mobile,P07066,Vi,Active,C0517
PH05474,+91-7418337285,Landline,P07069,Vi,Inactive,C0517
PH05475,+91-7166759935,Mobile,P07070,Jio,Active,C0517
PH05476,+91-9173439288,Mobile,P07071,Airtel,Active,C0517
PH05477,+91-9750210297,Mobile,P07072,Airtel,Active,C0517
PH05478,+91-9376112756,Mobile,P07073,MetroWave Communications,Inactive,C0517
PH05479,+91-8959363284,Mobile,P07075,BSNL,Active,C0517
PH05480,+91-8049291142,Mobile,P07075,Jio,Inactive,C0517
PH05481,+91-8160182371,Mobile,P07076,BSNL,Active,C0517
PH05482,+91-8074456806,Landline,P07076,BSNL,Active,C0517
PH05483,+91-7328534028,Mobile,P07077,Vi,Active,C0517
PH05484,+91-8085505800,Mobile,P07078,Vi,Active,C0517
PH05485,+91-9192553883,Mobile,P02938,MetroWave Communications,Inactive,C0518
PH05486,+91-9984558023,Mobile,P04602,BSNL,Inactive,C0518
PH05487,+91-7230866571,Mobile,P05730,Vi,Active,C0518
PH05488,+91-9674941548,Mobile,P07079,MetroWave Communications,Active,C0518
PH05489,+91-9642638982,Mobile,P07080,Airtel,Active,C0518
PH05490,+91-7724255723,Mobile,P07081,Airtel,Inactive,C0518
PH05491,+91-8074677632,Mobile,P07082,Jio,Active,C0518
PH05492,+91-8579938156,Mobile,P07083,Airtel,Active,C0518
PH05493,+91-7070618359,Mobile,P07085,BSNL,Active,C0518
PH05494,+91-7351109473,Mobile,P07087,Jio,Inactive,C0518
PH05495,+91-8208800560,Mobile,P07088,Airtel,Inactive,C0518
PH05496,+91-7024122016,Mobile,P07090,Jio,Active,C0518
PH05497,+91-7184183722,Landline,P07091,Jio,Active,C0518
PH05498,+91-9507744378,Mobile,P07091,Airtel,Active,C0518
PH05499,+91-9109872016,Mobile,P07092,MetroWave Communications,Inactive,C0518
PH05500,+91-8304747601,Landline,P07093,Jio,Active,C0518
PH05501,+91-7271237307,Landline,P07094,Airtel,Active,C0518
PH05502,+91-9237609415,Mobile,P07095,BSNL,Active,C0518
PH05503,+91-7314706641,Mobile,P07097,BSNL,Active,C0518
PH05504,+91-7175054046,Mobile,P07098,Airtel,Active,C0518
PH05505,+91-7899194305,Mobile,P07099,MetroWave Communications,Active,C0518
PH05506,+91-7245345105,Landline,P07101,BSNL,Active,C0519
PH05507,+91-7787488374,Mobile,P07102,MetroWave Communications,Active,C0519
PH05508,+91-9052934372,Mobile,P07102,Vi,Active,C0519
PH05509,+91-8800359277,Mobile,P07107,MetroWave Communications,Active,C0519
PH05510,+91-8717164109,Mobile,P07110,Vi,Active,C0519
PH05511,+91-9137138889,Mobile,P07113,Airtel,Active,C0519
PH05512,+91-8567025828,Mobile,P07114,BSNL,Active,C0519
PH05513,+91-8841073258,Mobile,P07117,BSNL,Active,C0519
PH05514,+91-7665940360,Mobile,P07118,Jio,Active,C0519
PH05515,+91-7994201570,Landline,P07119,Jio,Active,C0519
PH05516,+91-8146729605,Mobile,P07121,MetroWave Communications,Active,C0519
PH05517,+91-8568665633,Landline,P07123,MetroWave Communications,Active,C0519
PH05518,+91-9892228270,Mobile,P07124,Airtel,Active,C0519
PH05519,+91-8955936032,Mobile,P07125,Jio,Active,C0519
PH05520,+91-9718246953,Mobile,P07127,MetroWave Communications,Active,C0521
PH05521,+91-8113269435,Mobile,P07127,Vi,Active,C0521
PH05522,+91-7466404556,Landline,P07128,Jio,Active,C0521
PH05523,+91-7752413018,Mobile,P07129,BSNL,Active,C0521
PH05524,+91-8677782396,Landline,P07130,MetroWave Communications,Active,C0521
PH05525,+91-7983487421,Mobile,P07131,Airtel,Active,C0521
PH05526,+91-8442543913,Mobile,P07131,BSNL,Active,C0521
PH05527,+91-7340357917,Mobile,P07133,Jio,Active,C0521
PH05528,+91-9234996816,Mobile,P07134,Airtel,Active,C0521
PH05529,+91-7132405646,Mobile,P07134,Vi,Active,C0521
PH05530,+91-7154069781,Mobile,P07135,Jio,Active,C0521
PH05531,+91-7865049004,Landline,P07136,BSNL,Active,C0521
PH05532,+91-9874009817,Mobile,P07137,BSNL,Active,C0521
PH05533,+91-7091770415,Mobile,P07138,MetroWave Communications,Inactive,C0521
PH05534,+91-9618947232,Landline,P07138,Vi,Active,C0521
PH05535,+91-8190309050,Landline,P07139,BSNL,Active,C0521
PH05536,+91-7261548634,Mobile,P07141,BSNL,Active,C0521
PH05537,+91-8222286860,Mobile,P07143,Vi,Active,C0521
PH05538,+91-8039486287,Mobile,P07144,Airtel,Active,C0521
PH05539,+91-9726505982,Landline,P07145,Jio,Active,C0521
PH05540,+91-9660554366,Landline,P07146,MetroWave Communications,Active,C0521
PH05541,+91-7559839341,Mobile,P07147,BSNL,Active,C0521
PH05542,+91-7192551128,Mobile,P07149,BSNL,Active,C0521
PH05543,+91-8746543019,Mobile,P07150,Jio,Active,C0521
PH05544,+91-7182181947,Mobile,P07151,MetroWave Communications,Active,C0521
PH05545,+91-9694168384,Mobile,P07153,Jio,Inactive,C0521
PH05546,+91-8076960777,Mobile,P07154,MetroWave Communications,Active,C0521
PH05547,+91-9443547536,Landline,P07157,MetroWave Communications,Active,C0521
PH05548,+91-7329749976,Mobile,P07157,Jio,Active,C0521
PH05549,+91-9955279738,Mobile,P07158,Airtel,Active,C0521
PH05550,+91-8761935264,Mobile,P07159,Airtel,Active,C0521
PH05551,+91-9010329084,Mobile,P07160,Vi,Active,C0521
PH05552,+91-9452154498,Mobile,P07160,Airtel,Active,C0521
PH05553,+91-8499335477,Mobile,P07161,Jio,Active,C0521
PH05554,+91-9612356598,Mobile,P07163,Vi,Active,C0521
PH05555,+91-9990532225,Mobile,P07164,Vi,Active,C0521
PH05556,+91-8986534221,Mobile,P07164,MetroWave Communications,Active,C0521
PH05557,+91-7801409387,Mobile,P07166,Jio,Active,C0521
PH05558,+91-9189974572,Mobile,P07168,Vi,Active,C0521
PH05559,+91-7035669954,Mobile,P07169,BSNL,Inactive,C0521
PH05560,+91-8678862356,Mobile,P07169,BSNL,Active,C0521
PH05561,+91-7181496607,Mobile,P07170,Jio,Active,C0521
PH05562,+91-8861533576,Mobile,P07171,BSNL,Active,C0521
PH05563,+91-8574676579,Mobile,P07172,Jio,Active,C0522
PH05564,+91-7961626033,Mobile,P07176,Jio,Active,C0522
PH05565,+91-7970874861,Mobile,P07177,MetroWave Communications,Inactive,C0523
PH05566,+91-8213277858,Landline,P07177,MetroWave Communications,Active,C0523
PH05567,+91-7883196153,Mobile,P07180,MetroWave Communications,Active,C0523
PH05568,+91-8538293443,Mobile,P07183,MetroWave Communications,Active,C0523
PH05569,+91-7789799120,Mobile,P07184,Airtel,Inactive,C0523
PH05570,+91-7794886503,Mobile,P07185,Vi,Active,C0523
PH05571,+91-9336592397,Landline,P07186,Airtel,Inactive,C0523
PH05572,+91-9481839103,Mobile,P07188,Airtel,Active,C0523
PH05573,+91-9020638867,Mobile,P07189,Airtel,Active,C0523
PH05574,+91-9680047295,Mobile,P07190,BSNL,Inactive,C0523
PH05575,+91-7102563863,Mobile,P07191,Vi,Active,C0523
PH05576,+91-7366476670,Landline,P07192,MetroWave Communications,Active,C0523
PH05577,+91-9915516940,Mobile,P07196,BSNL,Active,C0523
PH05578,+91-9591450135,Mobile,P07197,Vi,Active,C0523
PH05579,+91-8486243866,Mobile,P07197,Airtel,Active,C0523
PH05580,+91-8962886875,Mobile,P07200,Vi,Active,C0523
PH05581,+91-7919592233,Mobile,P07203,BSNL,Active,C0523
PH05582,+91-8832196699,Mobile,P07204,Jio,Active,C0523
PH05583,+91-8394800218,Mobile,P07207,MetroWave Communications,Active,C0523
PH05584,+91-7813588379,Mobile,P07207,BSNL,Inactive,C0523
PH05585,+91-8917795810,Mobile,P07208,Jio,Inactive,C0523
PH05586,+91-9928483269,Mobile,P07208,BSNL,Inactive,C0523
PH05587,+91-7610017822,Mobile,P07211,Airtel,Active,C0524
PH05588,+91-9194318857,Mobile,P07213,BSNL,Active,C0524
PH05589,+91-8000713916,Mobile,P07214,BSNL,Active,C0524
