evidence_id,evidence_type,title,source,collection_date,file_reference,hash,status,case_id
E08076,CDR,CDR Log CDR006235,Field Collection,2025-09-11,CASEFILE-E08076,SHA256_E56D68B3A32C4C0B,Review,C0252
E08077,Financial,Transaction Record TX004896,Case Records,2025-10-20,CASEFILE-E08077,SHA256_77B883808577BA3F,Verified,C0252
E08078,Financial,Transaction Record TX004898,Field Collection,2025-02-23,CASEFILE-E08078,SHA256_BEA075FA4FDB3B5A,Verified,C0252
E08079,Financial,Transaction Record TX004899,Telecom Records,2025-12-04,CASEFILE-E08079,SHA256_700E5386E3B001BA,Verified,C0252
E08080,Financial,Transaction Record TX004903,Telecom Records,2025-07-18,CASEFILE-E08080,SHA256_BA8495BE4EAFB99A,Verified,C0252
E08081,Event Record,Evidence for Transaction involving Nikhil Malhotra,Field Collection,2025-12-17,CASEFILE-E08081,SHA256_608F1AC5BAD9D2F6,Verified,C0252
E08082,Event Record,Evidence for Cyber Activity involving Aditi Ghosh,Financial Records,2025-05-16,CASEFILE-E08082,SHA256_BC5476FE7F9F1A07,Verified,C0252
E08083,Event Record,Evidence for Crime involving Mahi Verma,Financial Records,2025-06-21,CASEFILE-E08083,SHA256_5C6847F1098C15D9,Review,C0252
E08084,Event Record,Evidence for Observation involving Tara Patil,Field Collection,2025-07-02,CASEFILE-E08084,SHA256_CFE742D76BC911E0,Verified,C0252
E08085,Event Record,Evidence for Cyber Activity involving Zoya Shetty,Financial Records,2025-09-12,CASEFILE-E08085,SHA256_E5642CF14587896C,Verified,C0252
E08086,Event Record,Evidence for Delivery involving Ananya Khan,Telecom Records,2025-08-06,CASEFILE-E08086,SHA256_6C83CD9E2E24E7FE,Verified,C0252
E08087,Event Record,Evidence for Crime involving Aman Chavan,Financial Records,2025-02-07,CASEFILE-E08087,SHA256_3B0820675AB8B7A2,Verified,C0252
E08088,Event Record,Evidence for Meeting involving Aanya Mishra,Case Records,2025-11-21,CASEFILE-E08088,SHA256_AF3817D67277BCC9,Verified,C0252
E08089,CDR,CDR Log CDR006237,Case Records,2025-08-27,CASEFILE-E08089,SHA256_5D4FC6456E6B0B1E,Verified,C0253
E08090,CDR,CDR Log CDR006247,Financial Records,2025-08-27,CASEFILE-E08090,SHA256_69D8593647A348BB,Verified,C0253
E08091,CDR,CDR Log CDR006251,Field Collection,2025-08-25,CASEFILE-E08091,SHA256_6A7A9062E48FD93E,Verified,C0253
E08092,CDR,CDR Log CDR006259,Case Records,2025-08-23,CASEFILE-E08092,SHA256_00B18586A35A2E51,Verified,C0253
E08093,CDR,CDR Log CDR006265,Telecom Records,2025-08-30,CASEFILE-E08093,SHA256_52B5D89C2631CE6A,Verified,C0253
E08094,CDR,CDR Log CDR006270,Field Collection,2025-08-29,CASEFILE-E08094,SHA256_92770CF77CEB95B6,Verified,C0253
E08095,Financial,Transaction Record TX004928,Telecom Records,2025-08-27,CASEFILE-E08095,SHA256_C2B5F29395E2A788,Review,C0253
E08096,Financial,Transaction Record TX004929,Telecom Records,2025-08-30,CASEFILE-E08096,SHA256_09D2E12EF6D63A31,Verified,C0253
E08097,Financial,Transaction Record TX004937,Telecom Records,2025-08-31,CASEFILE-E08097,SHA256_69DEFD5E52451E31,Review,C0253
E08098,Event Record,Evidence for Call involving Sameer Das,Financial Records,2025-08-21,CASEFILE-E08098,SHA256_E814DA34969A3BDC,Review,C0253
E08099,Event Record,Evidence for Delivery involving Sameer Das,Telecom Records,2025-08-26,CASEFILE-E08099,SHA256_E13051F726B02AAD,Verified,C0253
E08100,Event Record,Evidence for Evidence Collection involving Mahi Reddy,Telecom Records,2025-08-27,CASEFILE-E08100,SHA256_379045CA87A6E5BD,Verified,C0253
E08101,Event Record,Evidence for Surveillance involving Mahi Ghosh,Telecom Records,2025-08-28,CASEFILE-E08101,SHA256_69A149E227DE0FEE,Verified,C0253
E08102,CDR,CDR Log CDR006274,Financial Records,2025-10-07,CASEFILE-E08102,SHA256_77A6030D9B2780C6,Verified,C0254
E08103,CDR,CDR Log CDR006291,Financial Records,2025-10-06,CASEFILE-E08103,SHA256_D10C83AAD295E3CC,Verified,C0254
E08104,CDR,CDR Log CDR006294,Telecom Records,2025-06-30,CASEFILE-E08104,SHA256_78C49DAE95966861,Review,C0254
E08105,Financial,Transaction Record TX004952,Field Collection,2025-01-11,CASEFILE-E08105,SHA256_B46976C1A7B18A15,Verified,C0254
E08106,Financial,Transaction Record TX004955,Field Collection,2025-07-13,CASEFILE-E08106,SHA256_C0B469E586BEC3CF,Review,C0254
E08107,Event Record,Evidence for Meeting involving Ishaan Joshi,Case Records,2025-09-25,CASEFILE-E08107,SHA256_3148FED5721F51DC,Verified,C0254
E08108,Event Record,Evidence for Call involving Arnav Thakur,Field Collection,2025-02-13,CASEFILE-E08108,SHA256_B65B464507DC1B05,Verified,C0254
E08109,Event Record,Evidence for Arrest involving Arnav Singh,Financial Records,2025-03-20,CASEFILE-E08109,SHA256_245017B93BC9BEB7,Verified,C0254
E08110,Event Record,Evidence for Financial Activity involving Pranav Chavan,Field Collection,2025-06-22,CASEFILE-E08110,SHA256_2C3115D3C9898122,Verified,C0254
E08111,CDR,CDR Log CDR006306,Field Collection,2025-04-26,CASEFILE-E08111,SHA256_649CF485411AEB8D,Verified,C0255
E08112,CDR,CDR Log CDR006313,Field Collection,2025-06-18,CASEFILE-E08112,SHA256_20B78EFED06C37C4,Verified,C0255
E08113,CDR,CDR Log CDR006315,Field Collection,2025-04-06,CASEFILE-E08113,SHA256_4180A231D7881628,Review,C0255
E08114,CDR,CDR Log CDR006316,Telecom Records,2025-04-22,CASEFILE-E08114,SHA256_A27282923083EC3F,Verified,C0255
E08115,CDR,CDR Log CDR006322,Financial Records,2025-07-15,CASEFILE-E08115,SHA256_97B7CFA755E40943,Verified,C0255
E08116,CDR,CDR Log CDR006340,Telecom Records,2025-05-08,CASEFILE-E08116,SHA256_7F3F184F13033904,Verified,C0255
E08117,CDR,CDR Log CDR006345,Case Records,2025-08-27,CASEFILE-E08117,SHA256_DEF6FFA3E28EAEE9,Verified,C0255
E08118,CDR,CDR Log CDR006350,Case Records,2025-08-10,CASEFILE-E08118,SHA256_ABB01C3A46D0C7FA,Verified,C0255
E08119,CDR,CDR Log CDR006353,Telecom Records,2025-05-16,CASEFILE-E08119,SHA256_DD0C120C9F6D13E9,Verified,C0255
E08120,Financial,Transaction Record TX004962,Financial Records,2025-08-09,CASEFILE-E08120,SHA256_A04C60F5D991795C,Verified,C0255
E08121,Financial,Transaction Record TX004965,Case Records,2025-03-16,CASEFILE-E08121,SHA256_8D8419E8E711D540,Verified,C0255
E08122,Financial,Transaction Record TX004975,Case Records,2025-05-31,CASEFILE-E08122,SHA256_3142BA35234020AA,Verified,C0255
E08123,Financial,Transaction Record TX004977,Case Records,2025-06-07,CASEFILE-E08123,SHA256_B9498E13C5B343BA,Verified,C0255
E08124,Financial,Transaction Record TX004978,Field Collection,2025-05-03,CASEFILE-E08124,SHA256_2EA9816B1D59E725,Verified,C0255
E08125,Financial,Transaction Record TX004982,Field Collection,2025-08-18,CASEFILE-E08125,SHA256_6873207A8A5FE156,Verified,C0255
E08126,Financial,Transaction Record TX004985,Field Collection,2025-07-06,CASEFILE-E08126,SHA256_5262CBA890D38656,Verified,C0255
E08127,Event Record,Evidence for Observation involving Varun Mehta,Case Records,2025-06-28,CASEFILE-E08127,SHA256_FAC7A731583BA0B2,Review,C0255
E08128,Event Record,Evidence for Financial Activity involving Mohit Singh,Field Collection,2025-03-28,CASEFILE-E08128,SHA256_59F0980F8C8A2E86,Verified,C0255
E08129,Event Record,Evidence for Interview involving Yash Thakur,Case Records,2025-07-25,CASEFILE-E08129,SHA256_83A7704D5785994F,Verified,C0255
E08130,CDR,CDR Log CDR006363,Case Records,2025-06-18,CASEFILE-E08130,SHA256_60D2F01D0926AA33,Verified,C0256
E08131,Financial,Transaction Record TX004998,Telecom Records,2025-07-26,CASEFILE-E08131,SHA256_0C61D9045A09D3CE,Verified,C0256
E08132,CDR,CDR Log CDR006372,Field Collection,2025-07-14,CASEFILE-E08132,SHA256_D22CE81386DB8A48,Verified,C0257
E08133,CDR,CDR Log CDR006379,Case Records,2025-08-16,CASEFILE-E08133,SHA256_04C8DC76CD7C0FAD,Review,C0257
E08134,CDR,CDR Log CDR006388,Field Collection,2025-07-15,CASEFILE-E08134,SHA256_B7028A79EDA990C2,Verified,C0257
E08135,CDR,CDR Log CDR006396,Financial Records,2025-12-17,CASEFILE-E08135,SHA256_C612BA2D311BAF28,Verified,C0257
E08136,Financial,Transaction Record TX005004,Case Records,2025-07-23,CASEFILE-E08136,SHA256_4990EA2543F6005A,Verified,C0257
E08137,Financial,Transaction Record TX005005,Case Records,2025-03-09,CASEFILE-E08137,SHA256_D2C7A20EE31B8B0B,Verified,C0257
E08138,Financial,Transaction Record TX005006,Telecom Records,2025-06-24,CASEFILE-E08138,SHA256_84D2073BD606FB7E,Verified,C0257
E08139,Financial,Transaction Record TX005014,Telecom Records,2025-08-01,CASEFILE-E08139,SHA256_869C4425DABCD65B,Verified,C0257
E08140,Financial,Transaction Record TX005032,Field Collection,2025-04-23,CASEFILE-E08140,SHA256_1D9E4CFEBE1202AD,Verified,C0257
E08141,Financial,Transaction Record TX005033,Case Records,2025-08-19,CASEFILE-E08141,SHA256_92404F3B3064D47E,Verified,C0257
E08142,Event Record,Evidence for Financial Activity involving Yamini Kulkarni,Field Collection,2025-06-07,CASEFILE-E08142,SHA256_ADF862741ECCF716,Verified,C0257
E08143,Event Record,Evidence for Meeting involving Kavya Menon,Telecom Records,2025-05-01,CASEFILE-E08143,SHA256_B805D0DB1AA0FC59,Review,C0257
E08144,Event Record,Evidence for Delivery involving Arnav Pillai,Case Records,2025-03-02,CASEFILE-E08144,SHA256_E0831096BC83F260,Verified,C0258
E08145,CDR,CDR Log CDR006403,Telecom Records,2025-11-02,CASEFILE-E08145,SHA256_49BEDFF7DD906C43,Verified,C0259
E08146,CDR,CDR Log CDR006416,Financial Records,2025-09-19,CASEFILE-E08146,SHA256_A67DAF93B22339C0,Verified,C0259
E08147,CDR,CDR Log CDR006423,Case Records,2025-12-20,CASEFILE-E08147,SHA256_7F848AFB6718018A,Verified,C0259
E08148,CDR,CDR Log CDR006424,Financial Records,2025-04-30,CASEFILE-E08148,SHA256_60127ABE1DD61B3B,Verified,C0259
E08149,CDR,CDR Log CDR006440,Telecom Records,2025-10-03,CASEFILE-E08149,SHA256_C0915CFC59219C4B,Review,C0259
E08150,CDR,CDR Log CDR006441,Field Collection,2025-08-15,CASEFILE-E08150,SHA256_552E199360C8D74C,Verified,C0259
E08151,CDR,CDR Log CDR006442,Field Collection,2025-12-14,CASEFILE-E08151,SHA256_51AA1C7E1233CC8A,Verified,C0259
E08152,CDR,CDR Log CDR006444,Case Records,2025-10-05,CASEFILE-E08152,SHA256_061362519931C319,Verified,C0259
E08153,CDR,CDR Log CDR006445,Field Collection,2025-06-17,CASEFILE-E08153,SHA256_9A5A85832B9D0D5F,Review,C0259
E08154,CDR,CDR Log CDR006456,Case Records,2025-02-15,CASEFILE-E08154,SHA256_2F33F04C8EF0F4AD,Verified,C0259
E08155,CDR,CDR Log CDR006463,Telecom Records,2025-10-28,CASEFILE-E08155,SHA256_D3A7D0367626DF12,Verified,C0259
E08156,CDR,CDR Log CDR006467,Telecom Records,2025-02-18,CASEFILE-E08156,SHA256_460CB5D018150D27,Verified,C0259
E08157,CDR,CDR Log CDR006481,Case Records,2025-11-29,CASEFILE-E08157,SHA256_BCB480F6598FD025,Verified,C0259
E08158,CDR,CDR Log CDR006486,Case Records,2025-02-22,CASEFILE-E08158,SHA256_44EEA9479B6E5CC6,Verified,C0259
E08159,Financial,Transaction Record TX005048,Financial Records,2025-02-12,CASEFILE-E08159,SHA256_27BE05653698C323,Review,C0259
E08160,Financial,Transaction Record TX005058,Telecom Records,2025-08-22,CASEFILE-E08160,SHA256_D899604387E9B02C,Verified,C0259
E08161,Financial,Transaction Record TX005060,Telecom Records,2025-01-16,CASEFILE-E08161,SHA256_B37E547EF4CE6D20,Verified,C0259
E08162,Financial,Transaction Record TX005072,Field Collection,2025-12-21,CASEFILE-E08162,SHA256_6CFFB60227A7075F,Verified,C0259
E08163,Financial,Transaction Record TX005080,Field Collection,2025-03-07,CASEFILE-E08163,SHA256_576D60C8186F5CE9,Verified,C0259
E08164,Financial,Transaction Record TX005082,Telecom Records,2025-10-08,CASEFILE-E08164,SHA256_AF5D10E35F9A366B,Verified,C0259
E08165,Financial,Transaction Record TX005085,Telecom Records,2025-12-12,CASEFILE-E08165,SHA256_6117C5B7D5C03FAD,Verified,C0259
E08166,Financial,Transaction Record TX005091,Field Collection,2025-02-20,CASEFILE-E08166,SHA256_4172A6ED1889C459,Review,C0259
E08167,Financial,Transaction Record TX005093,Case Records,2025-01-18,CASEFILE-E08167,SHA256_6D2C97F1C1C89344,Verified,C0259
E08168,Event Record,Evidence for Observation involving Mahi Thakur,Telecom Records,2025-08-21,CASEFILE-E08168,SHA256_DAA38630214DC60E,Verified,C0259
E08169,Event Record,Evidence for Observation involving Kabir Thakur,Field Collection,2025-11-11,CASEFILE-E08169,SHA256_649D4A4BB8252260,Verified,C0259
E08170,Event Record,Evidence for Arrest involving Manav Das,Field Collection,2025-07-05,CASEFILE-E08170,SHA256_08A95CC0E01213C8,Verified,C0259
E08171,Event Record,Evidence for Transaction involving Kiara Kapoor,Case Records,2025-06-10,CASEFILE-E08171,SHA256_E00AF8C14C574E79,Verified,C0259
E08172,Event Record,Evidence for Interview involving Rhea Mishra,Field Collection,2025-01-12,CASEFILE-E08172,SHA256_B376FDBD8651DDDC,Verified,C0259
E08173,Event Record,Evidence for Delivery involving Karan Mishra,Case Records,2025-08-22,CASEFILE-E08173,SHA256_B28946479BFF9CCE,Verified,C0259
E08174,Event Record,Evidence for Surveillance involving Shreya Bansal,Case Records,2025-02-23,CASEFILE-E08174,SHA256_13F51022BC10F532,Verified,C0259
E08175,Event Record,Evidence for Delivery involving Vanya Khan,Field Collection,2025-03-09,CASEFILE-E08175,SHA256_C29FC997AFB4A41A,Verified,C0259
E08176,CDR,CDR Log CDR006496,Financial Records,2025-04-16,CASEFILE-E08176,SHA256_490AA2980A9D7C9E,Review,C0260
E08177,Financial,Transaction Record TX005103,Financial Records,2025-05-18,CASEFILE-E08177,SHA256_D49F40AE1D21C156,Review,C0260
E08178,Event Record,Evidence for Transaction involving Akash Bhat,Financial Records,2025-03-28,CASEFILE-E08178,SHA256_5F72F09B54B0E019,Verified,C0260
E08179,CDR,CDR Log CDR006513,Case Records,2025-01-02,CASEFILE-E08179,SHA256_8B7B09031FE778CA,Verified,C0262
E08180,CDR,CDR Log CDR006530,Financial Records,2025-01-20,CASEFILE-E08180,SHA256_BD04ED3305405148,Review,C0262
E08181,CDR,CDR Log CDR006538,Financial Records,2025-05-31,CASEFILE-E08181,SHA256_862F3C6B5D9C1376,Verified,C0262
E08182,CDR,CDR Log CDR006541,Financial Records,2025-07-24,CASEFILE-E08182,SHA256_0305CC6FADACD381,Verified,C0262
E08183,CDR,CDR Log CDR006558,Case Records,2025-07-29,CASEFILE-E08183,SHA256_109A3E33C182F1FA,Verified,C0262
E08184,Financial,Transaction Record TX005126,Field Collection,2025-05-10,CASEFILE-E08184,SHA256_BADB2CDA470F5876,Verified,C0262
E08185,Financial,Transaction Record TX005129,Telecom Records,2025-05-11,CASEFILE-E08185,SHA256_D1D1C427D5773B25,Verified,C0262
E08186,Financial,Transaction Record TX005137,Financial Records,2025-04-19,CASEFILE-E08186,SHA256_908BBA156B32761E,Verified,C0262
E08187,Financial,Transaction Record TX005140,Telecom Records,2025-11-15,CASEFILE-E08187,SHA256_23E97EB3A9D586F3,Verified,C0262
E08188,Financial,Transaction Record TX005141,Case Records,2025-08-29,CASEFILE-E08188,SHA256_03752D714C794F4A,Verified,C0262
E08189,Financial,Transaction Record TX005143,Field Collection,2025-08-17,CASEFILE-E08189,SHA256_8FA47B0E9F395C77,Verified,C0262
E08190,Financial,Transaction Record TX005146,Field Collection,2025-04-02,CASEFILE-E08190,SHA256_60B52EDCA1D5E635,Review,C0262
E08191,Financial,Transaction Record TX005147,Case Records,2025-08-19,CASEFILE-E08191,SHA256_6B33E553C631B225,Verified,C0262
E08192,Financial,Transaction Record TX005154,Telecom Records,2025-03-18,CASEFILE-E08192,SHA256_B7C7D00D92E99CC7,Review,C0262
E08193,Event Record,Evidence for Vehicle Movement involving Simran Pillai,Field Collection,2025-06-10,CASEFILE-E08193,SHA256_A9365AA830ACC45C,Verified,C0262
E08194,Event Record,Evidence for Delivery involving Saurabh Sethi,Telecom Records,2025-07-31,CASEFILE-E08194,SHA256_DE7BD73DB428BA8E,Verified,C0262
E08195,Event Record,Evidence for Financial Activity involving Vivek Naik,Field Collection,2025-04-12,CASEFILE-E08195,SHA256_20CEE1C473190218,Verified,C0262
E08196,Event Record,Evidence for Meeting involving Yamini Nair,Telecom Records,2025-06-28,CASEFILE-E08196,SHA256_50114A1F5B49AB3B,Verified,C0262
E08197,Event Record,Evidence for Crime involving Saurabh Sethi,Financial Records,2025-06-10,CASEFILE-E08197,SHA256_4F465A08AE0A610E,Verified,C0262
E08198,Event Record,Evidence for Crime involving Yamini Nair,Field Collection,2025-07-20,CASEFILE-E08198,SHA256_B38EDD824B5E2ECA,Review,C0262
E08199,Event Record,Evidence for Transaction involving Simran Pillai,Financial Records,2025-08-08,CASEFILE-E08199,SHA256_DD99F5D741719B94,Verified,C0262
E08200,Event Record,Evidence for Observation involving Trisha Mehta,Field Collection,2025-08-07,CASEFILE-E08200,SHA256_29A7C2C78E9C5D2C,Verified,C0262
E08201,CDR,CDR Log CDR006561,Financial Records,2025-01-10,CASEFILE-E08201,SHA256_2E6D4D21AF3162E5,Verified,C0263
E08202,CDR,CDR Log CDR006568,Financial Records,2025-07-29,CASEFILE-E08202,SHA256_F4D620FC4630D6F7,Verified,C0263
E08203,CDR,CDR Log CDR006570,Financial Records,2025-04-03,CASEFILE-E08203,SHA256_AAC7D8363DA0176C,Verified,C0263
E08204,Financial,Transaction Record TX005168,Financial Records,2025-07-19,CASEFILE-E08204,SHA256_5910573FDB314801,Verified,C0263
E08205,Financial,Transaction Record TX005170,Financial Records,2025-08-08,CASEFILE-E08205,SHA256_CBB9EA7783C9B310,Verified,C0263
E08206,Event Record,Evidence for Call involving Simran Nair,Case Records,2025-07-22,CASEFILE-E08206,SHA256_F20F9431CAAC3BF8,Verified,C0263
E08207,Event Record,Evidence for Vehicle Movement involving Simran Chavan,Case Records,2025-05-21,CASEFILE-E08207,SHA256_1B780BE5BFCB2671,Verified,C0263
E08208,CDR,CDR Log CDR006595,Telecom Records,2025-05-27,CASEFILE-E08208,SHA256_378C4D7A0E5FE5F8,Verified,C0264
E08209,CDR,CDR Log CDR006601,Financial Records,2025-03-14,CASEFILE-E08209,SHA256_BFD0E9A166A1F447,Verified,C0264
E08210,CDR,CDR Log CDR006610,Telecom Records,2025-10-07,CASEFILE-E08210,SHA256_33A6B967CFCDE7F1,Review,C0264
E08211,CDR,CDR Log CDR006613,Case Records,2025-02-28,CASEFILE-E08211,SHA256_5DEF480EA14B7419,Verified,C0264
E08212,CDR,CDR Log CDR006619,Financial Records,2025-12-10,CASEFILE-E08212,SHA256_04EC121047D56E72,Review,C0264
E08213,CDR,CDR Log CDR006624,Telecom Records,2025-10-28,CASEFILE-E08213,SHA256_13136B9472786DEF,Review,C0264
E08214,CDR,CDR Log CDR006625,Case Records,2025-08-18,CASEFILE-E08214,SHA256_0196DB43D697B974,Verified,C0264
E08215,CDR,CDR Log CDR006635,Financial Records,2025-06-07,CASEFILE-E08215,SHA256_EDDF7FA72B4E7F43,Review,C0264
E08216,CDR,CDR Log CDR006642,Financial Records,2025-01-05,CASEFILE-E08216,SHA256_72D14C98FC0B57D7,Verified,C0264
E08217,CDR,CDR Log CDR006645,Financial Records,2025-06-18,CASEFILE-E08217,SHA256_BB892D78491A2223,Verified,C0264
E08218,CDR,CDR Log CDR006649,Financial Records,2025-11-09,CASEFILE-E08218,SHA256_E0D1995A12E9E3E5,Verified,C0264
E08219,CDR,CDR Log CDR006652,Telecom Records,2025-04-13,CASEFILE-E08219,SHA256_7D84464F8D27588A,Verified,C0264
E08220,CDR,CDR Log CDR006653,Telecom Records,2025-12-26,CASEFILE-E08220,SHA256_5BA4340B5E7187AE,Verified,C0264
E08221,CDR,CDR Log CDR006654,Field Collection,2025-07-18,CASEFILE-E08221,SHA256_3E90FB330E02BA88,Verified,C0264
E08222,Financial,Transaction Record TX005186,Financial Records,2025-08-11,CASEFILE-E08222,SHA256_976AA138A42E6A65,Review,C0264
E08223,Financial,Transaction Record TX005200,Telecom Records,2025-06-26,CASEFILE-E08223,SHA256_FC0CB157F265DAD0,Verified,C0264
E08224,Financial,Transaction Record TX005202,Case Records,2025-11-01,CASEFILE-E08224,SHA256_F28DE43C34B9FFDD,Review,C0264
E08225,Financial,Transaction Record TX005214,Financial Records,2025-05-12,CASEFILE-E08225,SHA256_7A66F12D85FB68A7,Verified,C0264
E08226,Financial,Transaction Record TX005218,Financial Records,2025-01-31,CASEFILE-E08226,SHA256_42EB6772FF77AD67,Review,C0264
E08227,Financial,Transaction Record TX005227,Telecom Records,2025-01-18,CASEFILE-E08227,SHA256_DF4CF0847F01A419,Verified,C0264
E08228,Financial,Transaction Record TX005228,Financial Records,2025-03-31,CASEFILE-E08228,SHA256_6AA204AAB46B53C9,Verified,C0264
E08229,Financial,Transaction Record TX005229,Telecom Records,2025-11-09,CASEFILE-E08229,SHA256_0E6D414A80CEA4A3,Verified,C0264
E08230,Financial,Transaction Record TX005233,Case Records,2025-03-07,CASEFILE-E08230,SHA256_BE2C2E6B48A604FA,Verified,C0264
E08231,Financial,Transaction Record TX005235,Telecom Records,2025-09-02,CASEFILE-E08231,SHA256_1C7E61AD9D4035BC,Verified,C0264
E08232,Event Record,Evidence for Meeting involving Harsh Shetty,Financial Records,2025-03-03,CASEFILE-E08232,SHA256_5867FDC0169CF8C8,Review,C0264
E08233,Event Record,Evidence for Cyber Activity involving Kabir Menon,Telecom Records,2025-07-13,CASEFILE-E08233,SHA256_4E50D8EAB2D848F5,Verified,C0264
E08234,Event Record,Evidence for Delivery involving Anushka Menon,Case Records,2025-09-04,CASEFILE-E08234,SHA256_A67910E06D2CCFB9,Verified,C0264
