account_id,account_number,account_type,bank_name,holder_person_id,holder_organization_id,ifsc,status,case_id
ACC04195,660400886342,Savings,Summit Cooperative Bank,P07211,,HUBK0495552,Active,C0524
ACC04196,69303202974,Current,Pioneer Urban Bank,P07212,,HUBK0424614,Active,C0524
ACC04197,664103228485698,Current,Summit Cooperative Bank,P07215,,HUBK0778565,Active,C0524
ACC04198,266566463994,Savings,Cedar National Bank,P00818,,HUBK0854995,Active,C0525
ACC04199,23434199719,Savings,Summit Cooperative Bank,P07218,,HUBK0920398,Active,C0525
ACC04200,9013653178568271,Current,Riverview Commercial Bank,P07219,,HUBK0352094,Active,C0525
ACC04201,64263223605257,Savings,Evergreen Finance Bank,P07220,,HUBK0199254,Active,C0525
ACC04202,660237374583,Current,Cedar National Bank,P07221,,HUBK0774649,Active,C0525
ACC04203,46534578910544,Current,Cedar National Bank,P07222,,HUBK0586322,Inactive,C0525
ACC04204,7831864423108,Savings,Harbor Union Bank,P07223,,HUBK0109160,Active,C0525
ACC04205,2597864594021,Savings,Summit Cooperative Bank,P07224,,HUBK0939771,Active,C0525
ACC04206,9857892044292589,Current,Summit Cooperative Bank,P07228,,HUBK0838400,Inactive,C0525
ACC04207,503407287024812,Current,Summit Cooperative Bank,P07230,,HUBK0919089,Active,C0525
ACC04208,394424893874,Current,Evergreen Finance Bank,P07231,,HUBK0577413,Active,C0525
ACC04209,3719346796673603,Savings,Riverview Commercial Bank,P07232,,HUBK0338259,Inactive,C0525
ACC04210,4030803310862779,Savings,Harbor Union Bank,P07234,,HUBK0134835,Inactive,C0525
ACC04211,2664423449641779,Current,Pioneer Urban Bank,P07236,,HUBK0189602,Active,C0525
ACC04212,1120179774130,Current,Cedar National Bank,P07238,,HUBK0434416,Active,C0525
ACC04213,385175046819638,Current,Harbor Union Bank,P07239,,HUBK0707225,Active,C0525
ACC04214,36017877027326,Current,Pioneer Urban Bank,,O0296,HUBK0620119,Inactive,C0525
ACC04215,456735425377431,Savings,Summit Cooperative Bank,P07240,,HUBK0657571,Active,C0526
ACC04216,8114933415602,Savings,Evergreen Finance Bank,P07247,,HUBK0426990,Active,C0527
ACC04217,707168342222553,Current,Harbor Union Bank,P07249,,HUBK0870373,Inactive,C0527
ACC04218,386423377496939,Savings,Cedar National Bank,P07251,,HUBK0891106,Active,C0527
ACC04219,128933656831850,Savings,Harbor Union Bank,P07252,,HUBK0655288,Active,C0527
ACC04220,75206194473158,Savings,Pioneer Urban Bank,P06691,,HUBK0379967,Active,C0528
ACC04221,2026006640963,Savings,Cedar National Bank,P07255,,HUBK0735169,Inactive,C0528
ACC04222,9708605627377,Current,Pioneer Urban Bank,P07256,,HUBK0528367,Active,C0528
ACC04223,79400355258694,Current,Cedar National Bank,P07257,,HUBK0572984,Active,C0528
ACC04224,213228980246411,Savings,Riverview Commercial Bank,,O0299,HUBK0513990,Active,C0528
ACC04225,7824416812281721,Current,Harbor Union Bank,P07259,,HUBK0460681,Active,C0529
ACC04226,62708647131972,Current,Cedar National Bank,P07262,,HUBK0404559,Active,C0529
ACC04227,7201735093823,Current,Harbor Union Bank,P07263,,HUBK0425945,Active,C0530
ACC04228,44217532072406,Savings,Summit Cooperative Bank,P07265,,HUBK0512498,Inactive,C0530
ACC04229,8975631361364,Savings,Pioneer Urban Bank,P07266,,HUBK0762649,Active,C0530
ACC04230,35426158275206,Savings,Cedar National Bank,P07268,,HUBK0946916,Active,C0530
ACC04231,3614419188742,Savings,Summit Cooperative Bank,P07270,,HUBK0774564,Inactive,C0531
ACC04232,5731816092608,Current,Pioneer Urban Bank,P07273,,HUBK0145421,Inactive,C0532
ACC04233,715511953647,Savings,Harbor Union Bank,P07275,,HUBK0553957,Inactive,C0532
ACC04234,4441316532781732,Savings,Evergreen Finance Bank,P07278,,HUBK0206250,Active,C0532
ACC04235,2491595444467,Current,Cedar National Bank,P07279,,HUBK0403979,Active,C0532
ACC04236,84342295669532,Current,Evergreen Finance Bank,P07281,,HUBK0964493,Active,C0532
ACC04237,733731740333,Current,Cedar National Bank,P07283,,HUBK0971732,Inactive,C0532
ACC04238,4792307678065,Savings,Pioneer Urban Bank,P07284,,HUBK0083279,Active,C0532
ACC04239,890889873711,Savings,Riverview Commercial Bank,P07285,,HUBK0889928,Inactive,C0532
ACC04240,560172745464,Savings,Cedar National Bank,P07286,,HUBK0766183,Active,C0532
ACC04241,70172529547540,Current,Harbor Union Bank,P07287,,HUBK0007169,Active,C0532
ACC04242,5696270822007,Savings,Harbor Union Bank,P07288,,HUBK0046595,Active,C0532
ACC04243,364168529017393,Current,Pioneer Urban Bank,P07290,,HUBK0170010,Active,C0532
ACC04244,22552953033291,Savings,Evergreen Finance Bank,P07291,,HUBK0833281,Active,C0532
ACC04245,6261780442751052,Current,Pioneer Urban Bank,P07292,,HUBK0589282,Active,C0532
ACC04246,329707623250341,Current,Evergreen Finance Bank,P07293,,HUBK0320164,Active,C0532
ACC04247,320398811818,Savings,Summit Cooperative Bank,P07295,,HUBK0454632,Inactive,C0532
ACC04248,489886479766,Savings,Riverview Commercial Bank,P07296,,HUBK0193196,Active,C0532
ACC04249,4480332483655,Current,Pioneer Urban Bank,P07297,,HUBK0721230,Active,C0532
ACC04250,1631204095761716,Current,Harbor Union Bank,P07298,,HUBK0674012,Inactive,C0532
ACC04251,522809766636024,Savings,Harbor Union Bank,P07299,,HUBK0559929,Active,C0532
ACC04252,6046090693267,Current,Harbor Union Bank,P07301,,HUBK0717769,Active,C0532
ACC04253,3795874142061,Savings,Riverview Commercial Bank,P07302,,HUBK0466893,Active,C0532
ACC04254,7268860254094306,Current,Evergreen Finance Bank,P07303,,HUBK0713112,Active,C0532
ACC04255,8199687754822174,Savings,Summit Cooperative Bank,P07304,,HUBK0570213,Active,C0532
ACC04256,8067074101925,Current,Evergreen Finance Bank,P07305,,HUBK0527136,Active,C0532
ACC04257,242894643597,Savings,Summit Cooperative Bank,P07306,,HUBK0619954,Active,C0532
ACC04258,5753479554149,Savings,Cedar National Bank,P07308,,HUBK0192097,Active,C0532
ACC04259,36869710885733,Current,Cedar National Bank,P07309,,HUBK0054107,Active,C0532
ACC04260,2564580760315,Savings,Pioneer Urban Bank,P07310,,HUBK0771571,Active,C0532
ACC04261,7558344202407095,Current,Evergreen Finance Bank,P07311,,HUBK0280954,Active,C0532
ACC04262,16390788853,Savings,Riverview Commercial Bank,P07314,,HUBK0779534,Active,C0532
ACC04263,5509306013745994,Savings,Summit Cooperative Bank,P07315,,HUBK0536526,Active,C0532
ACC04264,338436852465011,Savings,Cedar National Bank,P07316,,HUBK0771736,Active,C0532
ACC04265,70751253264,Current,Pioneer Urban Bank,P07324,,HUBK0341466,Active,C0533
ACC04266,527587002036421,Savings,Cedar National Bank,P07325,,HUBK0348883,Active,C0533
ACC04267,32552856497527,Current,Evergreen Finance Bank,P07326,,HUBK0127917,Active,C0533
ACC04268,651533783704880,Current,Evergreen Finance Bank,P07329,,HUBK0378236,Active,C0533
ACC04269,4006326495004437,Current,Evergreen Finance Bank,P07330,,HUBK0289399,Active,C0534
ACC04270,637305640822,Current,Evergreen Finance Bank,P07331,,HUBK0940018,Active,C0534
ACC04271,859093359753,Savings,Riverview Commercial Bank,P07332,,HUBK0000243,Active,C0534
ACC04272,906983140617,Current,Summit Cooperative Bank,P07336,,HUBK0858416,Active,C0534
ACC04273,956532271942450,Current,Summit Cooperative Bank,P07337,,HUBK0976859,Active,C0534
ACC04274,7435721192463647,Savings,Evergreen Finance Bank,P07338,,HUBK0496341,Active,C0534
ACC04275,87246763742532,Current,Evergreen Finance Bank,P01783,,HUBK0195163,Active,C0535
ACC04276,851613232519,Current,Summit Cooperative Bank,P07343,,HUBK0376431,Active,C0535
ACC04277,180285882900505,Current,Summit Cooperative Bank,P07344,,HUBK0588505,Inactive,C0535
ACC04278,87875185104542,Savings,Riverview Commercial Bank,P07346,,HUBK0642969,Active,C0535
ACC04279,74763880946728,Current,Evergreen Finance Bank,P07347,,HUBK0596311,Active,C0535
ACC04280,2552327625384,Current,Harbor Union Bank,P07348,,HUBK0448041,Active,C0535
ACC04281,467605851427,Current,Summit Cooperative Bank,P07350,,HUBK0831252,Active,C0536
ACC04282,80228003358043,Current,Summit Cooperative Bank,P07351,,HUBK0963690,Active,C0536
ACC04283,407381656364,Current,Evergreen Finance Bank,P07354,,HUBK0352637,Inactive,C0536
ACC04284,8958090249106,Savings,Riverview Commercial Bank,P07355,,HUBK0943348,Active,C0536
ACC04285,330034261666045,Current,Evergreen Finance Bank,P07356,,HUBK0633217,Active,C0536
ACC04286,9040517752056439,Current,Harbor Union Bank,P07358,,HUBK0519820,Active,C0537
ACC04287,833638690207777,Savings,Summit Cooperative Bank,P07359,,HUBK0007915,Active,C0537
ACC04288,47591471189365,Savings,Harbor Union Bank,P07361,,HUBK0193724,Active,C0537
ACC04289,99177587748894,Current,Pioneer Urban Bank,P07362,,HUBK0464098,Inactive,C0537
ACC04290,779554380856,Savings,Summit Cooperative Bank,P07364,,HUBK0710457,Active,C0537
ACC04291,63979129187084,Savings,Harbor Union Bank,P07366,,HUBK0091001,Inactive,C0537
ACC04292,655325210384506,Current,Harbor Union Bank,P07367,,HUBK0774099,Inactive,C0537
ACC04293,5995541101254,Current,Riverview Commercial Bank,P07369,,HUBK0772054,Active,C0537
ACC04294,4290672956382,Savings,Pioneer Urban Bank,P07370,,HUBK0174931,Active,C0537
ACC04295,2208548566034522,Savings,Riverview Commercial Bank,P07371,,HUBK0263622,Active,C0537
ACC04296,4886670015644,Savings,Summit Cooperative Bank,P07374,,HUBK0283325,Active,C0537
ACC04297,1639284583925963,Current,Riverview Commercial Bank,P07375,,HUBK0536867,Active,C0537
ACC04298,7266452440933563,Savings,Riverview Commercial Bank,P07379,,HUBK0575781,Active,C0538
ACC04299,6665361762388062,Current,Cedar National Bank,P07380,,HUBK0503165,Active,C0538
ACC04300,4481122831331,Savings,Harbor Union Bank,P07381,,HUBK0190730,Active,C0539
ACC04301,409197927059772,Savings,Riverview Commercial Bank,P07382,,HUBK0244758,Active,C0539
ACC04302,342734034789,Current,Pioneer Urban Bank,P07386,,HUBK0044617,Active,C0539
ACC04303,2744502424605,Current,Evergreen Finance Bank,P07387,,HUBK0980161,Active,C0539
ACC04304,46102499318023,Current,Riverview Commercial Bank,P07389,,HUBK0232269,Active,C0539
ACC04305,6611972560331895,Savings,Harbor Union Bank,P07391,,HUBK0430382,Active,C0539
ACC04306,5053777722512007,Savings,Summit Cooperative Bank,P07393,,HUBK0079837,Active,C0540
ACC04307,4639140885815,Savings,Riverview Commercial Bank,P07395,,HUBK0413553,Active,C0540
ACC04308,905778438251,Current,Evergreen Finance Bank,P07397,,HUBK0635888,Active,C0540
ACC04309,19498284818573,Savings,Summit Cooperative Bank,P07399,,HUBK0352317,Active,C0540
ACC04310,804693549752,Savings,Summit Cooperative Bank,P07400,,HUBK0564896,Active,C0540
ACC04311,9787243532307556,Savings,Pioneer Urban Bank,P07402,,HUBK0752694,Active,C0540
ACC04312,333778025838,Current,Summit Cooperative Bank,P07403,,HUBK0238151,Active,C0540
ACC04313,203470819166,Savings,Evergreen Finance Bank,P07404,,HUBK0577621,Active,C0540
ACC04314,98412236595381,Savings,Evergreen Finance Bank,P07405,,HUBK0871588,Active,C0540
ACC04315,80817973177,Current,Evergreen Finance Bank,P07407,,HUBK0344778,Active,C0540
ACC04316,528011351313687,Current,Summit Cooperative Bank,P07408,,HUBK0135950,Active,C0540
ACC04317,885384189859,Savings,Harbor Union Bank,P07410,,HUBK0054484,Inactive,C0540
ACC04318,912226590034872,Current,Cedar National Bank,P07411,,HUBK0934348,Active,C0540
ACC04319,9251362367739,Savings,Summit Cooperative Bank,P07415,,HUBK0735076,Active,C0540
ACC04320,503912384820470,Savings,Harbor Union Bank,P07416,,HUBK0591391,Active,C0540
ACC04321,97878240758563,Current,Summit Cooperative Bank,P07417,,HUBK0496019,Inactive,C0540
ACC04322,232120967894630,Current,Evergreen Finance Bank,P03510,,HUBK0400443,Active,C0541
ACC04323,8374972898870,Savings,Harbor Union Bank,P07418,,HUBK0501908,Active,C0541
ACC04324,6728394936285208,Savings,Evergreen Finance Bank,P07419,,HUBK0997402,Inactive,C0541
ACC04325,558150348166181,Savings,Cedar National Bank,,O0302,HUBK0228082,Active,C0541
ACC04326,2233656495622575,Current,Pioneer Urban Bank,P07420,,HUBK0506887,Active,C0542
ACC04327,2065711265604,Savings,Harbor Union Bank,P07421,,HUBK0903615,Active,C0542
ACC04328,46921199873585,Current,Cedar National Bank,P07423,,HUBK0762593,Active,C0542
ACC04329,369482323550279,Current,Riverview Commercial Bank,P07424,,HUBK0591433,Active,C0542
ACC04330,96751858718006,Current,Harbor Union Bank,P07425,,HUBK0272190,Active,C0542
ACC04331,3369839180588,Current,Evergreen Finance Bank,P07426,,HUBK0410262,Active,C0543
ACC04332,3871141377359,Current,Cedar National Bank,P07429,,HUBK0267103,Active,C0543
ACC04333,5559511422856919,Current,Summit Cooperative Bank,P07431,,HUBK0090044,Active,C0543
ACC04334,9952022609556978,Savings,Harbor Union Bank,P07433,,HUBK0147841,Active,C0543
ACC04335,791599737538,Savings,Harbor Union Bank,P07434,,HUBK0823700,Active,C0543
ACC04336,939923315708,Savings,Cedar National Bank,P07435,,HUBK0105021,Active,C0543
ACC04337,984032197085,Current,Harbor Union Bank,P07436,,HUBK0525506,Active,C0543
ACC04338,30857075318925,Current,Summit Cooperative Bank,P07440,,HUBK0746268,Active,C0543
ACC04339,97399988429,Current,Riverview Commercial Bank,P07441,,HUBK0759600,Active,C0543
ACC04340,67539321318,Current,Evergreen Finance Bank,P07449,,HUBK0247496,Active,C0543
ACC04341,58939616317744,Savings,Evergreen Finance Bank,P07450,,HUBK0120151,Active,C0543
ACC04342,8490670559943416,Current,Pioneer Urban Bank,P07452,,HUBK0706347,Active,C0543
ACC04343,382817404779,Savings,Summit Cooperative Bank,P07454,,HUBK0554580,Active,C0543
ACC04344,759796456712,Current,Riverview Commercial Bank,P07456,,HUBK0273522,Active,C0543
ACC04345,23019901975615,Savings,Harbor Union Bank,P07460,,HUBK0445083,Active,C0543
ACC04346,751508532145389,Current,Harbor Union Bank,P07461,,HUBK0409375,Active,C0543
ACC04347,6805579777690375,Current,Cedar National Bank,P07465,,HUBK0781440,Active,C0543
ACC04348,2052201442425673,Savings,Harbor Union Bank,P07466,,HUBK0148881,Active,C0543
ACC04349,2726619448296019,Savings,Evergreen Finance Bank,P07469,,HUBK0061054,Active,C0544
ACC04350,813733713287,Savings,Riverview Commercial Bank,P07470,,HUBK0008467,Active,C0544
ACC04351,9065492694387724,Current,Pioneer Urban Bank,P07472,,HUBK0703099,Active,C0544
ACC04352,4550610649063592,Savings,Cedar National Bank,P07474,,HUBK0985369,Active,C0544
ACC04353,9803444645595274,Savings,Summit Cooperative Bank,P07476,,HUBK0757328,Active,C0544
ACC04354,7945515664753,Savings,Evergreen Finance Bank,P07478,,HUBK0840371,Active,C0544
ACC04355,9213555807009553,Current,Riverview Commercial Bank,P07479,,HUBK0589260,Active,C0545
ACC04356,19312239328966,Savings,Cedar National Bank,P07480,,HUBK0464694,Active,C0545
ACC04357,253388063591692,Savings,Cedar National Bank,P07485,,HUBK0250188,Active,C0545
ACC04358,9728146605840,Current,Summit Cooperative Bank,P07487,,HUBK0194003,Active,C0545
ACC04359,835827605132,Savings,Harbor Union Bank,P07489,,HUBK0579324,Active,C0545
ACC04360,5400311936781062,Savings,Riverview Commercial Bank,P07491,,HUBK0334115,Active,C0545
ACC04361,659825268573845,Current,Riverview Commercial Bank,P07492,,HUBK0313693,Active,C0545
ACC04362,443998594550,Current,Cedar National Bank,P07496,,HUBK0069220,Active,C0545
ACC04363,240989873326,Savings,Evergreen Finance Bank,P07497,,HUBK0171648,Active,C0545
ACC04364,7725858604881414,Savings,Cedar National Bank,P07498,,HUBK0507840,Active,C0545
ACC04365,759373971677,Current,Evergreen Finance Bank,P07500,,HUBK0196956,Active,C0546
ACC04366,294511773199,Current,Summit Cooperative Bank,P07501,,HUBK0522920,Active,C0546
ACC04367,93339077348317,Savings,Riverview Commercial Bank,P07502,,HUBK0338747,Active,C0546
ACC04368,7936510354506,Current,Cedar National Bank,P07504,,HUBK0071942,Active,C0546
ACC04369,1858528857316,Savings,Harbor Union Bank,P07508,,HUBK0123783,Inactive,C0546
ACC04370,506929272131,Savings,Harbor Union Bank,P07509,,HUBK0916730,Active,C0546
ACC04371,4684121212547,Savings,Riverview Commercial Bank,P07514,,HUBK0606535,Active,C0546
ACC04372,787323989221099,Savings,Evergreen Finance Bank,P07515,,HUBK0704354,Active,C0546
ACC04373,11334195862709,Savings,Cedar National Bank,P07519,,HUBK0875781,Active,C0546
ACC04374,848255158321,Current,Cedar National Bank,P07522,,HUBK0404643,Active,C0547
ACC04375,9471654159722066,Savings,Riverview Commercial Bank,P07523,,HUBK0238588,Active,C0547
ACC04376,541775925208080,Savings,Evergreen Finance Bank,P07525,,HUBK0545384,Active,C0547
ACC04377,945343271784960,Savings,Pioneer Urban Bank,P07527,,HUBK0420901,Active,C0547
ACC04378,6107811542720,Savings,Harbor Union Bank,P07528,,HUBK0770259,Active,C0547
ACC04379,916749296397763,Savings,Riverview Commercial Bank,P07529,,HUBK0681132,Active,C0547
ACC04380,8723296438587951,Savings,Harbor Union Bank,P07532,,HUBK0980938,Inactive,C0547
ACC04381,428689787751121,Current,Summit Cooperative Bank,P07533,,HUBK0827671,Active,C0547
ACC04382,7695625552286,Current,Harbor Union Bank,,O0305,HUBK0895195,Active,C0547
ACC04383,516506560891,Current,Harbor Union Bank,P07534,,HUBK0532403,Active,C0548
ACC04384,613256531716,Current,Riverview Commercial Bank,P07535,,HUBK0238896,Active,C0548
ACC04385,510613379019,Savings,Pioneer Urban Bank,P07539,,HUBK0326905,Active,C0549
ACC04386,4778343690885,Savings,Summit Cooperative Bank,P07540,,HUBK0625031,Active,C0549
ACC04387,73173769415,Current,Summit Cooperative Bank,P07541,,HUBK0936855,Active,C0549
ACC04388,534171998084459,Current,Evergreen Finance Bank,P07542,,HUBK0776725,Active,C0549
ACC04389,7824681163581730,Current,Cedar National Bank,P07543,,HUBK0346639,Active,C0549
ACC04390,6318928892279,Current,Summit Cooperative Bank,P07544,,HUBK0904994,Inactive,C0549
ACC04391,523353176349115,Savings,Summit Cooperative Bank,,O0306,HUBK0278027,Active,C0549
ACC04392,263316530621974,Savings,Riverview Commercial Bank,P07546,,HUBK0740132,Active,C0550
ACC04393,812109192093,Current,Summit Cooperative Bank,P07547,,HUBK0886472,Active,C0550
ACC04394,2975846012460872,Current,Summit Cooperative Bank,P07548,,HUBK0231818,Active,C0550
ACC04395,9721653462965758,Savings,Cedar National Bank,P07549,,HUBK0629331,Active,C0550
ACC04396,392277973625685,Current,Harbor Union Bank,P07550,,HUBK0795414,Active,C0550
ACC04397,168717060294701,Savings,Evergreen Finance Bank,P07551,,HUBK0093017,Active,C0550
ACC04398,753299126466565,Current,Riverview Commercial Bank,P07552,,HUBK0120885,Active,C0550
ACC04399,64943336504079,Current,Riverview Commercial Bank,P07555,,HUBK0028155,Active,C0550
ACC04400,508561876059003,Current,Riverview Commercial Bank,P07556,,HUBK0580248,Active,C0550
ACC04401,542450290783284,Current,Cedar National Bank,P07557,,HUBK0310666,Active,C0550
ACC04402,73246462105662,Current,Pioneer Urban Bank,P07558,,HUBK0054907,Inactive,C0550
ACC04403,458588359268950,Current,Pioneer Urban Bank,P07559,,HUBK0191764,Active,C0550
ACC04404,56675166498506,Current,Evergreen Finance Bank,P07561,,HUBK0844482,Active,C0550
ACC04405,9813537834911,Savings,Summit Cooperative Bank,P07562,,HUBK0488787,Active,C0550
ACC04406,80771373418067,Current,Harbor Union Bank,P07563,,HUBK0370359,Active,C0550
ACC04407,140651932472559,Current,Pioneer Urban Bank,P07565,,HUBK0890885,Inactive,C0550
ACC04408,4582154208588693,Savings,Harbor Union Bank,P07566,,HUBK0911752,Active,C0550
ACC04409,3243082702493,Savings,Cedar National Bank,P07567,,HUBK0665070,Active,C0550
ACC04410,189894109629,Current,Cedar National Bank,P07568,,HUBK0288881,Active,C0550
ACC04411,486230624895,Current,Riverview Commercial Bank,P07573,,HUBK0300709,Active,C0550
ACC04412,21835921237979,Current,Summit Cooperative Bank,P07574,,HUBK0597501,Active,C0550
ACC04413,94282028973902,Savings,Riverview Commercial Bank,P07575,,HUBK0492160,Active,C0550
ACC04414,6293959814290,Current,Harbor Union Bank,P07578,,HUBK0756730,Inactive,C0550
ACC04415,39052025787936,Current,Pioneer Urban Bank,P07579,,HUBK0433528,Active,C0550
ACC04416,6839683262047435,Savings,Cedar National Bank,P07580,,HUBK0924704,Active,C0550
ACC04417,2493387592625,Savings,Evergreen Finance Bank,P07582,,HUBK0133562,Active,C0550
