event_id,event_type,title,timestamp,location_id,case_id,description,evidence_id
EV04476,Financial Activity,Financial Activity involving Rahul Das,2026-06-20T20:59:04,L0179,C0540,Financial Activity activity observed in connection with large organized crime network investigation CASE-2026-0540.,nan
EV04477,Call,Call involving Yamini Menon,2026-09-26T14:41:45,L0179,C0540,Call activity observed in connection with large organized crime network investigation CASE-2026-0540.,nan
EV04478,Meeting,Meeting involving Yamini Menon,2026-07-01T11:47:40,L0179,C0540,Meeting activity observed in connection with large organized crime network investigation CASE-2026-0540.,E10613
EV04479,Evidence Collection,Evidence Collection involving Meera Kulkarni,2026-03-27T02:05:50,L0130,C0540,Evidence Collection activity observed in connection with large organized crime network investigation CASE-2026-0540.,E10614
EV04480,Call,Call involving Yash Sethi,2026-12-02T00:45:33,L0179,C0540,Call activity observed in connection with large organized crime network investigation CASE-2026-0540.,E10615
EV04481,Cyber Activity,Cyber Activity involving Yash Sethi,2026-11-20T19:10:59,L0381,C0540,Cyber Activity activity observed in connection with large organized crime network investigation CASE-2026-0540.,nan
EV04482,Observation,Observation involving Trisha Singh,2026-04-10T21:10:58,L0572,C0540,Observation activity observed in connection with large organized crime network investigation CASE-2026-0540.,nan
EV04483,Call,Call involving Dev Malhotra,2026-06-12T05:46:24,L0572,C0540,Call activity observed in connection with large organized crime network investigation CASE-2026-0540.,nan
EV04484,Interview,Interview involving Ritesh Iyer,2026-11-19T20:57:14,L0381,C0540,Interview activity observed in connection with large organized crime network investigation CASE-2026-0540.,nan
EV04485,Surveillance,Surveillance involving Naina Kulkarni,2026-10-20T19:54:30,L0179,C0540,Surveillance activity observed in connection with large organized crime network investigation CASE-2026-0540.,nan
EV04486,Meeting,Meeting involving Naina Kulkarni,2026-12-27T04:14:57,L0447,C0540,Meeting activity observed in connection with large organized crime network investigation CASE-2026-0540.,nan
EV04487,Evidence Collection,Evidence Collection involving Ritesh Iyer,2026-03-28T22:26:28,L0447,C0540,Evidence Collection activity observed in connection with large organized crime network investigation CASE-2026-0540.,nan
EV04488,Interview,Interview involving Aanya Malhotra,2026-02-01T22:12:45,L0381,C0540,Interview activity observed in connection with large organized crime network investigation CASE-2026-0540.,nan
EV04489,Arrest,Arrest involving Rahul Das,2026-05-24T00:55:05,L0130,C0540,Arrest activity observed in connection with large organized crime network investigation CASE-2026-0540.,nan
EV04490,Financial Activity,Financial Activity involving Shreya Desai,2026-04-17T06:43:02,L0332,C0541,Financial Activity activity observed in connection with unauthorized access investigation CASE-2026-0541.,nan
EV04491,Cyber Activity,Cyber Activity involving Shreya Desai,2026-01-11T17:03:33,L0159,C0541,Cyber Activity activity observed in connection with unauthorized access investigation CASE-2026-0541.,nan
EV04492,Surveillance,Surveillance involving Karan Shah,2026-08-19T23:29:29,L0553,C0542,Surveillance activity observed in connection with burglary investigation CASE-2026-0542.,E10618
EV04493,Interview,Interview involving Simran Bansal,2026-08-18T21:23:13,L0553,C0542,Interview activity observed in connection with burglary investigation CASE-2026-0542.,nan
EV04494,Crime,Crime involving Trisha Bansal,2026-08-22T10:33:11,L0553,C0542,Crime activity observed in connection with burglary investigation CASE-2026-0542.,nan
EV04495,Crime,Crime involving Simran Bansal,2026-08-13T03:30:04,L0553,C0542,Crime activity observed in connection with burglary investigation CASE-2026-0542.,nan
EV04496,Cyber Activity,Cyber Activity involving Naveen Patil,2026-05-09T20:23:09,L0175,C0543,Cyber Activity activity observed in connection with organized cybercrime investigation CASE-2026-0543.,E10638
EV04497,Surveillance,Surveillance involving Ishaan Kulkarni,2026-08-10T21:49:35,L0446,C0543,Surveillance activity observed in connection with organized cybercrime investigation CASE-2026-0543.,E10639
EV04498,Interview,Interview involving Neha Kulkarni,2026-05-23T10:05:47,L0446,C0543,Interview activity observed in connection with organized cybercrime investigation CASE-2026-0543.,E10640
EV04499,Arrest,Arrest involving Diya Naik,2026-08-29T09:41:44,L0509,C0543,Arrest activity observed in connection with organized cybercrime investigation CASE-2026-0543.,nan
EV04500,Interview,Interview involving Dev Mehta,2026-02-06T17:53:01,L0446,C0543,Interview activity observed in connection with organized cybercrime investigation CASE-2026-0543.,E10641
EV04501,Transaction,Transaction involving Shreya Rao,2026-09-27T13:51:36,L0073,C0543,Transaction activity observed in connection with organized cybercrime investigation CASE-2026-0543.,nan
EV04502,Observation,Observation involving Ishaan Kulkarni,2026-01-19T21:54:26,L0509,C0543,Observation activity observed in connection with organized cybercrime investigation CASE-2026-0543.,nan
EV04503,Vehicle Movement,Vehicle Movement involving Aditya Shetty,2026-05-23T01:40:55,L0569,C0543,Vehicle Movement activity observed in connection with organized cybercrime investigation CASE-2026-0543.,nan
EV04504,Call,Call involving Karan Patil,2026-01-24T17:16:22,L0073,C0543,Call activity observed in connection with organized cybercrime investigation CASE-2026-0543.,nan
EV04505,Evidence Collection,Evidence Collection involving Ishaan Kulkarni,2026-11-18T02:29:52,L0175,C0543,Evidence Collection activity observed in connection with organized cybercrime investigation CASE-2026-0543.,E10642
EV04506,Vehicle Movement,Vehicle Movement involving Aman Kulkarni,2026-08-06T01:59:41,L0509,C0543,Vehicle Movement activity observed in connection with organized cybercrime investigation CASE-2026-0543.,E10643
EV04507,Crime,Crime involving Nisha Nair,2026-07-28T22:11:40,L0073,C0543,Crime activity observed in connection with organized cybercrime investigation CASE-2026-0543.,E10644
EV04508,Arrest,Arrest involving Ananya Patil,2026-11-29T06:27:27,L0569,C0543,Arrest activity observed in connection with organized cybercrime investigation CASE-2026-0543.,nan
EV04509,Cyber Activity,Cyber Activity involving Trisha Thakur,2026-08-21T19:52:14,L0446,C0543,Cyber Activity activity observed in connection with organized cybercrime investigation CASE-2026-0543.,nan
EV04510,Delivery,Delivery involving Siddharth Joshi,2026-01-04T13:59:22,L0569,C0543,Delivery activity observed in connection with organized cybercrime investigation CASE-2026-0543.,nan
EV04511,Cyber Activity,Cyber Activity involving Tara Shetty,2026-09-01T08:49:29,L0509,C0543,Cyber Activity activity observed in connection with organized cybercrime investigation CASE-2026-0543.,nan
EV04512,Meeting,Meeting involving Arjun Verma,2026-05-10T09:18:57,L0073,C0543,Meeting activity observed in connection with organized cybercrime investigation CASE-2026-0543.,nan
EV04513,Interview,Interview involving Karan Patil,2026-03-29T19:58:24,L0509,C0543,Interview activity observed in connection with organized cybercrime investigation CASE-2026-0543.,nan
EV04514,Transaction,Transaction involving Nisha Nair,2026-04-04T17:38:22,L0446,C0543,Transaction activity observed in connection with organized cybercrime investigation CASE-2026-0543.,E10645
EV04515,Financial Activity,Financial Activity involving Aniket Jadhav,2026-07-26T22:39:50,L0569,C0543,Financial Activity activity observed in connection with organized cybercrime investigation CASE-2026-0543.,nan
EV04516,Surveillance,Surveillance involving Aniket Jadhav,2026-08-02T16:24:36,L0569,C0543,Surveillance activity observed in connection with organized cybercrime investigation CASE-2026-0543.,E10646
EV04517,Arrest,Arrest involving Varun Kulkarni,2026-11-12T06:49:15,L0509,C0543,Arrest activity observed in connection with organized cybercrime investigation CASE-2026-0543.,E10647
EV04518,Cyber Activity,Cyber Activity involving Arjun Patil,2026-02-20T01:53:12,L0446,C0543,Cyber Activity activity observed in connection with organized cybercrime investigation CASE-2026-0543.,nan
EV04519,Interview,Interview involving Nikhil Sethi,2026-06-15T22:45:58,L0175,C0543,Interview activity observed in connection with organized cybercrime investigation CASE-2026-0543.,E10648
EV04520,Call,Call involving Ishaan Kulkarni,2026-12-20T23:55:48,L0446,C0543,Call activity observed in connection with organized cybercrime investigation CASE-2026-0543.,nan
EV04521,Cyber Activity,Cyber Activity involving Siddharth Joshi,2026-11-04T19:59:36,L0446,C0543,Cyber Activity activity observed in connection with organized cybercrime investigation CASE-2026-0543.,nan
EV04522,Arrest,Arrest involving Varun Kulkarni,2026-12-10T14:44:38,L0446,C0543,Arrest activity observed in connection with organized cybercrime investigation CASE-2026-0543.,nan
EV04523,Interview,Interview involving Ishaan Iyer,2026-03-15T01:03:30,L0175,C0543,Interview activity observed in connection with organized cybercrime investigation CASE-2026-0543.,nan
EV04524,Surveillance,Surveillance involving Ishaan Kulkarni,2026-02-10T04:41:39,L0175,C0543,Surveillance activity observed in connection with organized cybercrime investigation CASE-2026-0543.,nan
EV04525,Transaction,Transaction involving Aditi Joshi,2026-03-12T08:21:17,L0509,C0543,Transaction activity observed in connection with organized cybercrime investigation CASE-2026-0543.,nan
EV04526,Vehicle Movement,Vehicle Movement involving Arjun Verma,2026-08-29T19:36:28,L0446,C0543,Vehicle Movement activity observed in connection with organized cybercrime investigation CASE-2026-0543.,nan
EV04527,Meeting,Meeting involving Kiara Gupta,2026-06-13T01:42:42,L0569,C0543,Meeting activity observed in connection with organized cybercrime investigation CASE-2026-0543.,nan
EV04528,Delivery,Delivery involving Meera Bhat,2026-07-31T11:47:31,L0262,C0544,Delivery activity observed in connection with identity fraud investigation CASE-2026-0544.,nan
EV04529,Financial Activity,Financial Activity involving Karan Bhat,2026-03-05T17:16:04,L0359,C0544,Financial Activity activity observed in connection with identity fraud investigation CASE-2026-0544.,nan
EV04530,Crime,Crime involving Arnav Bhat,2026-02-20T13:09:21,L0359,C0544,Crime activity observed in connection with identity fraud investigation CASE-2026-0544.,nan
EV04531,Cyber Activity,Cyber Activity involving Meera Bhat,2026-07-02T05:31:38,L0359,C0544,Cyber Activity activity observed in connection with identity fraud investigation CASE-2026-0544.,E10653
EV04532,Meeting,Meeting involving Arnav Bhat,2026-04-11T05:32:50,L0178,C0544,Meeting activity observed in connection with identity fraud investigation CASE-2026-0544.,E10654
EV04533,Surveillance,Surveillance involving Sameer Joshi,2026-06-18T07:07:57,L0178,C0544,Surveillance activity observed in connection with identity fraud investigation CASE-2026-0544.,E10655
EV04534,Call,Call involving Yamini Malhotra,2026-06-28T21:20:25,L0178,C0544,Call activity observed in connection with identity fraud investigation CASE-2026-0544.,nan
EV04535,Surveillance,Surveillance involving Meera Bhat,2026-05-01T04:12:41,L0359,C0544,Surveillance activity observed in connection with identity fraud investigation CASE-2026-0544.,nan
EV04536,Arrest,Arrest involving Aditi Naik,2026-07-19T08:07:06,L0262,C0544,Arrest activity observed in connection with identity fraud investigation CASE-2026-0544.,nan
EV04537,Surveillance,Surveillance involving Karan Bhat,2026-09-13T10:09:51,L0178,C0544,Surveillance activity observed in connection with identity fraud investigation CASE-2026-0544.,nan
EV04538,Arrest,Arrest involving Vanya Singh,2026-09-28T18:43:42,L0340,C0544,Arrest activity observed in connection with identity fraud investigation CASE-2026-0544.,E10656
EV04539,Surveillance,Surveillance involving Kunal Khan,2026-11-23T17:06:39,L0011,C0545,Surveillance activity observed in connection with organized cybercrime investigation CASE-2026-0545.,nan
EV04540,Call,Call involving Sana Das,2026-12-27T01:03:31,L0134,C0545,Call activity observed in connection with organized cybercrime investigation CASE-2026-0545.,nan
EV04541,Financial Activity,Financial Activity involving Kunal Khan,2026-12-19T00:11:53,L0011,C0545,Financial Activity activity observed in connection with organized cybercrime investigation CASE-2026-0545.,nan
EV04542,Transaction,Transaction involving Yamini Rao,2026-09-04T12:30:56,L0157,C0545,Transaction activity observed in connection with organized cybercrime investigation CASE-2026-0545.,nan
EV04543,Evidence Collection,Evidence Collection involving Karan Nair,2026-01-26T18:39:38,L0011,C0545,Evidence Collection activity observed in connection with organized cybercrime investigation CASE-2026-0545.,nan
EV04544,Crime,Crime involving Yamini Rao,2026-07-10T10:41:15,L0241,C0545,Crime activity observed in connection with organized cybercrime investigation CASE-2026-0545.,E10664
EV04545,Evidence Collection,Evidence Collection involving Naveen Mishra,2026-03-11T20:52:26,L0157,C0545,Evidence Collection activity observed in connection with organized cybercrime investigation CASE-2026-0545.,nan
EV04546,Call,Call involving Vivek Mehta,2026-11-07T13:19:43,L0476,C0545,Call activity observed in connection with organized cybercrime investigation CASE-2026-0545.,nan
