finding_id,source_id,entity_id,entity_type,finding_type,content,timestamp,confidence,status,case_id
OF01829,OS0889,P06351,person,Public Mention,OSINT record suggests online presence associated with Saurabh Gupta (P06351).,2026-08-02T03:24:36,0.77,Disputed,C0454
OF01830,OS0889,P06344,person,Digital Footprint,OSINT record suggests online presence associated with Mahi Pillai (P06344).,2026-08-01T20:24:36,0.53,Review,C0454
OF01831,OS0890,O0253,organization,Social Identity,OSINT record references business listing possibly linked to Crescent Solutions Pvt Ltd (O0253).,2026-08-17T10:43:43,0.47,Verified,C0454
OF01832,OS0890,P06346,person,Business Listing,OSINT record suggests online presence associated with Yash Singh (P06346).,2026-08-18T10:43:43,0.88,Verified,C0454
OF01833,OS0891,P06355,person,Business Listing,OSINT record suggests online presence associated with Yamini Rao (P06355).,2026-06-01T09:01:10,0.62,Disputed,C0455
OF01834,OS0892,P06358,person,Business Listing,OSINT record suggests online presence associated with Kabir Khan (P06358).,2026-08-14T09:06:18,0.67,Disputed,C0456
OF01835,OS0892,P02995,person,Public Mention,OSINT record suggests online presence associated with Aniket Pillai (P02995).,2026-08-14T04:06:18,0.72,Verified,C0456
OF01836,OS0892,P06358,person,Social Identity,OSINT record suggests online presence associated with Kabir Khan (P06358).,2026-08-14T09:06:18,0.46,Disputed,C0456
OF01837,OS0893,P06365,person,Business Listing,OSINT record suggests online presence associated with Arnav Chavan (P06365).,2026-02-11T15:51:58,0.48,Disputed,C0457
OF01838,OS0893,P06360,person,Business Listing,OSINT record suggests online presence associated with Kiara Mishra (P06360).,2026-02-11T04:51:58,0.71,Review,C0457
OF01839,OS0893,P06369,person,Digital Footprint,OSINT record suggests online presence associated with Akash Nair (P06369).,2026-02-11T08:51:58,0.69,Review,C0457
OF01840,OS0894,P06368,person,Digital Footprint,OSINT record suggests online presence associated with Vikram Gupta (P06368).,2026-07-14T23:30:36,0.54,Review,C0457
OF01841,OS0894,P06368,person,Business Listing,OSINT record suggests online presence associated with Vikram Gupta (P06368).,2026-07-15T12:30:36,0.82,Verified,C0457
OF01842,OS0895,P06359,person,Social Identity,OSINT record suggests online presence associated with Manav Naik (P06359).,2026-05-13T02:01:28,0.64,Verified,C0457
OF01843,OS0896,O0254,organization,Public Mention,OSINT record references business listing possibly linked to Blue Horizon Realty Pvt Ltd (O0254).,2026-06-01T04:44:19,0.89,Verified,C0457
OF01844,OS0896,O0254,organization,Digital Footprint,OSINT record references business listing possibly linked to Blue Horizon Realty Pvt Ltd (O0254).,2026-05-31T23:44:19,0.55,Review,C0457
OF01845,OS0896,P06363,person,Social Identity,OSINT record suggests online presence associated with Saurabh Desai (P06363).,2026-05-31T18:44:19,0.67,Disputed,C0457
OF01846,OS0897,P06371,person,Social Identity,OSINT record suggests online presence associated with Raj Bhat (P06371).,2026-04-11T11:20:27,0.85,Disputed,C0458
OF01847,OS0897,P06372,person,Business Listing,OSINT record suggests online presence associated with Nisha Jadhav (P06372).,2026-04-11T21:20:27,0.82,Disputed,C0458
OF01848,OS0897,P06371,person,Social Identity,OSINT record suggests online presence associated with Raj Bhat (P06371).,2026-04-12T00:20:27,0.57,Verified,C0458
OF01849,OS0898,P06376,person,Digital Footprint,OSINT record suggests online presence associated with Aditya Thakur (P06376).,2026-06-05T00:17:56,0.54,Verified,C0459
OF01850,OS0898,P06376,person,Social Identity,OSINT record suggests online presence associated with Aditya Thakur (P06376).,2026-06-05T06:17:56,0.86,Disputed,C0459
OF01851,OS0898,P06374,person,Business Listing,OSINT record suggests online presence associated with Arjun Verma (P06374).,2026-06-05T11:17:56,0.56,Review,C0459
OF01852,OS0899,P06389,person,Public Mention,OSINT record suggests online presence associated with Nikhil Mehta (P06389).,2026-07-20T19:51:57,0.47,Disputed,C0460
OF01853,OS0899,P06383,person,Business Listing,OSINT record suggests online presence associated with Neha Thakur (P06383).,2026-07-20T10:51:57,0.56,Disputed,C0460
OF01854,OS0899,P06389,person,Business Listing,OSINT record suggests online presence associated with Nikhil Mehta (P06389).,2026-07-20T00:51:57,0.65,Review,C0460
OF01855,OS0900,P06397,person,Business Listing,OSINT record suggests online presence associated with Shreya Patil (P06397).,2026-04-25T14:27:50,0.84,Disputed,C0461
OF01856,OS0901,P06399,person,Business Listing,OSINT record suggests online presence associated with Kiara Nair (P06399).,2026-08-31T01:50:36,0.63,Review,C0461
OF01857,OS0901,O0257,organization,Digital Footprint,OSINT record references business listing possibly linked to Central Enterprises (O0257).,2026-08-29T06:50:36,0.76,Review,C0461
OF01858,OS0901,O0257,organization,Social Identity,OSINT record references business listing possibly linked to Central Enterprises (O0257).,2026-08-29T22:50:36,0.55,Review,C0461
OF01859,OS0902,P06403,person,Public Mention,OSINT record suggests online presence associated with Aniket Khan (P06403).,2026-04-17T20:46:05,0.77,Disputed,C0462
OF01860,OS0902,P00308,person,Business Listing,OSINT record suggests online presence associated with Riya Nair (P00308).,2026-04-16T06:46:05,0.89,Review,C0462
OF01861,OS0902,P06410,person,Digital Footprint,OSINT record suggests online presence associated with Ishita Mishra (P06410).,2026-04-16T20:46:05,0.62,Disputed,C0462
OF01862,OS0903,P00308,person,Public Mention,OSINT record suggests online presence associated with Riya Nair (P00308).,2026-07-23T17:00:42,0.84,Review,C0462
OF01863,OS0903,P06407,person,Digital Footprint,OSINT record suggests online presence associated with Varun Joshi (P06407).,2026-07-22T23:00:42,0.77,Verified,C0462
OF01864,OS0904,O0258,organization,Digital Footprint,OSINT record references business listing possibly linked to Konkan Import Export House (O0258).,2026-08-14T13:30:32,0.88,Review,C0463
OF01865,OS0904,P06415,person,Public Mention,OSINT record suggests online presence associated with Diya Menon (P06415).,2026-08-14T04:30:32,0.76,Verified,C0463
OF01866,OS0905,P06421,person,Public Mention,OSINT record suggests online presence associated with Kiara Mishra (P06421).,2026-01-06T19:19:33,0.82,Verified,C0464
OF01867,OS0905,P06418,person,Public Mention,OSINT record suggests online presence associated with Neha Menon (P06418).,2026-01-07T12:19:33,0.68,Disputed,C0464
OF01868,OS0905,P06422,person,Public Mention,OSINT record suggests online presence associated with Kavya Kapoor (P06422).,2026-01-08T03:19:33,0.67,Verified,C0464
OF01869,OS0906,P06422,person,Business Listing,OSINT record suggests online presence associated with Kavya Kapoor (P06422).,2026-04-15T20:40:29,0.77,Disputed,C0464
OF01870,OS0907,P06420,person,Public Mention,OSINT record suggests online presence associated with Vidhi Shetty (P06420).,2026-09-16T20:33:37,0.62,Disputed,C0464
OF01871,OS0907,O0259,organization,Business Listing,OSINT record references business listing possibly linked to Sunrise Manufacturing Co (O0259).,2026-09-15T12:33:37,0.67,Verified,C0464
OF01872,OS0908,P05599,person,Social Identity,OSINT record suggests online presence associated with Rahul Bhat (P05599).,2026-09-22T11:14:24,0.72,Review,C0465
OF01873,OS0908,P05599,person,Business Listing,OSINT record suggests online presence associated with Rahul Bhat (P05599).,2026-09-21T00:14:24,0.47,Review,C0465
OF01874,OS0909,P06434,person,Public Mention,OSINT record suggests online presence associated with Sameer Ghosh (P06434).,2026-08-23T06:03:06,0.73,Disputed,C0466
OF01875,OS0909,P06432,person,Social Identity,OSINT record suggests online presence associated with Aarav Sethi (P06432).,2026-08-24T00:03:06,0.51,Disputed,C0466
OF01876,OS0910,O0260,organization,Public Mention,OSINT record references business listing possibly linked to National Trade Consulting Services (O0260).,2026-02-10T12:30:28,0.71,Verified,C0467
OF01877,OS0910,O0260,organization,Public Mention,OSINT record references business listing possibly linked to National Trade Consulting Services (O0260).,2026-02-10T15:30:28,0.63,Verified,C0467
OF01878,OS0911,P06438,person,Digital Footprint,OSINT record suggests online presence associated with Aanya Chavan (P06438).,2026-08-06T08:15:08,0.69,Disputed,C0467
OF01879,OS0912,O0260,organization,Digital Footprint,OSINT record references business listing possibly linked to National Trade Consulting Services (O0260).,2026-02-09T23:40:22,0.9,Disputed,C0467
OF01880,OS0913,P06452,person,Social Identity,OSINT record suggests online presence associated with Pallavi Khan (P06452).,2026-05-04T12:37:24,0.53,Disputed,C0468
OF01881,OS0913,P06453,person,Business Listing,OSINT record suggests online presence associated with Rhea Joshi (P06453).,2026-05-05T09:37:24,0.84,Disputed,C0468
OF01882,OS0913,P06454,person,Business Listing,OSINT record suggests online presence associated with Arnav Mishra (P06454).,2026-05-04T16:37:24,0.55,Verified,C0468
OF01883,OS0914,P06460,person,Public Mention,OSINT record suggests online presence associated with Kabir Desai (P06460).,2026-06-12T21:37:43,0.89,Review,C0469
OF01884,OS0915,P06456,person,Digital Footprint,OSINT record suggests online presence associated with Pooja Thakur (P06456).,2026-12-13T00:14:25,0.52,Review,C0469
OF01885,OS0915,O0262,organization,Digital Footprint,OSINT record references business listing possibly linked to Everest Industrial Supplies (O0262).,2026-12-13T10:14:25,0.65,Review,C0469
OF01886,OS0915,O0262,organization,Business Listing,OSINT record references business listing possibly linked to Everest Industrial Supplies (O0262).,2026-12-13T10:14:25,0.45,Verified,C0469
OF01887,OS0916,P06456,person,Public Mention,OSINT record suggests online presence associated with Pooja Thakur (P06456).,2026-07-18T07:49:42,0.54,Verified,C0469
OF01888,OS0916,P06458,person,Digital Footprint,OSINT record suggests online presence associated with Vanya Bansal (P06458).,2026-07-17T18:49:42,0.6,Review,C0469
OF01889,OS0917,P06464,person,Social Identity,OSINT record suggests online presence associated with Ritesh Bansal (P06464).,2026-01-03T03:34:14,0.82,Disputed,C0469
OF01890,OS0918,P06466,person,Social Identity,OSINT record suggests online presence associated with Aditya Mehta (P06466).,2026-12-23T19:01:10,0.88,Verified,C0470
OF01891,OS0918,P06466,person,Digital Footprint,OSINT record suggests online presence associated with Aditya Mehta (P06466).,2026-12-24T01:01:10,0.62,Disputed,C0470
OF01892,OS0918,P06465,person,Public Mention,OSINT record suggests online presence associated with Mahi Menon (P06465).,2026-12-24T06:01:10,0.59,Disputed,C0470
OF01893,OS0919,P06469,person,Digital Footprint,OSINT record suggests online presence associated with Zoya Kulkarni (P06469).,2026-08-28T05:22:29,0.49,Review,C0471
OF01894,OS0920,P00687,person,Public Mention,OSINT record suggests online presence associated with Rohan Chavan (P00687).,2026-09-07T07:28:41,0.67,Verified,C0471
OF01895,OS0920,P03944,person,Social Identity,OSINT record suggests online presence associated with Ritesh Thakur (P03944).,2026-09-05T21:28:41,0.7,Verified,C0471
OF01896,OS0921,P06468,person,Business Listing,OSINT record suggests online presence associated with Siddharth Verma (P06468).,2026-07-08T19:39:10,0.86,Disputed,C0471
OF01897,OS0921,P06470,person,Business Listing,OSINT record suggests online presence associated with Aman Singh (P06470).,2026-07-08T15:39:10,0.56,Verified,C0471
OF01898,OS0921,P06472,person,Digital Footprint,OSINT record suggests online presence associated with Aanya Nair (P06472).,2026-07-09T00:39:10,0.58,Review,C0471
OF01899,OS0922,P00680,person,Social Identity,OSINT record suggests online presence associated with Pranav Singh (P00680).,2026-09-10T04:19:47,0.83,Disputed,C0471
OF01900,OS0922,P06471,person,Social Identity,OSINT record suggests online presence associated with Kiara Chavan (P06471).,2026-09-09T08:19:47,0.65,Review,C0471
OF01901,OS0923,P06492,person,Public Mention,OSINT record suggests online presence associated with Neha Singh (P06492).,2026-07-28T23:18:44,0.77,Verified,C0472
OF01902,OS0923,P06478,person,Digital Footprint,OSINT record suggests online presence associated with Aniket Mishra (P06478).,2026-07-29T06:18:44,0.84,Disputed,C0472
OF01903,OS0924,P06475,person,Social Identity,OSINT record suggests online presence associated with Simran Joshi (P06475).,2026-05-26T05:44:11,0.85,Review,C0472
OF01904,OS0924,P06477,person,Digital Footprint,OSINT record suggests online presence associated with Kunal Desai (P06477).,2026-05-27T01:44:11,0.89,Verified,C0472
OF01905,OS0925,O0264,organization,Public Mention,OSINT record references business listing possibly linked to Zenith Financial Solutions (O0264).,2026-05-07T17:05:16,0.55,Disputed,C0473
OF01906,OS0926,P06520,person,Public Mention,OSINT record suggests online presence associated with Shreya Malhotra (P06520).,2026-06-22T06:52:28,0.7,Disputed,C0474
OF01907,OS0926,P06524,person,Digital Footprint,OSINT record suggests online presence associated with Neha Nair (P06524).,2026-06-22T01:52:28,0.47,Verified,C0474
OF01908,OS0926,P06501,person,Business Listing,OSINT record suggests online presence associated with Kiara Bansal (P06501).,2026-06-22T01:52:28,0.46,Disputed,C0474
OF01909,OS0927,P06516,person,Social Identity,OSINT record suggests online presence associated with Aanya Das (P06516).,2026-08-06T13:35:51,0.6,Disputed,C0474
OF01910,OS0927,O0265,organization,Public Mention,OSINT record references business listing possibly linked to Unity Technologies Pvt Ltd (O0265).,2026-08-05T21:35:51,0.74,Verified,C0474
OF01911,OS0927,P06511,person,Digital Footprint,OSINT record suggests online presence associated with Harsh Kulkarni (P06511).,2026-08-05T14:35:51,0.53,Disputed,C0474
OF01912,OS0928,P06527,person,Social Identity,OSINT record suggests online presence associated with Aarav Shetty (P06527).,2026-06-10T10:09:35,0.83,Verified,C0475
OF01913,OS0929,P06545,person,Digital Footprint,OSINT record suggests online presence associated with Avni Reddy (P06545).,2026-07-17T10:44:42,0.53,Review,C0475
OF01914,OS0930,O0266,organization,Public Mention,OSINT record references business listing possibly linked to Silverline Transport (O0266).,2026-08-31T01:16:15,0.71,Disputed,C0476
OF01915,OS0930,P06559,person,Business Listing,OSINT record suggests online presence associated with Kabir Shetty (P06559).,2026-08-30T21:16:15,0.68,Review,C0476
OF01916,OS0931,P06554,person,Social Identity,OSINT record suggests online presence associated with Naveen Gupta (P06554).,2026-08-27T02:16:54,0.81,Disputed,C0476
OF01917,OS0931,P06560,person,Digital Footprint,OSINT record suggests online presence associated with Vanya Desai (P06560).,2026-08-28T01:16:54,0.63,Verified,C0476
OF01918,OS0932,O0266,organization,Digital Footprint,OSINT record references business listing possibly linked to Silverline Transport (O0266).,2026-08-29T16:16:08,0.87,Disputed,C0476
OF01919,OS0933,P06558,person,Business Listing,OSINT record suggests online presence associated with Kabir Joshi (P06558).,2026-09-01T14:12:22,0.77,Verified,C0476
